,DATE,PPIACO
2334,2019-10-22,198.6
2335,2019-10-23,198.6
2336,2019-10-24,198.6
2337,2019-10-25,198.6
2338,2019-10-26,198.6
2339,2019-10-27,198.6
2340,2019-10-28,198.6
2341,2019-10-29,198.6
2342,2019-10-30,198.6
2343,2019-10-31,198.6
2344,2019-11-01,199.0
2345,2019-11-02,199.0
2346,2019-11-03,199.0
2347,2019-11-04,199.0
2348,2019-11-05,199.0
2349,2019-11-06,199.0
2350,2019-11-07,199.0
2351,2019-11-08,199.0
2352,2019-11-09,199.0
2353,2019-11-10,199.0
2354,2019-11-11,199.0
2355,2019-11-12,199.0
2356,2019-11-13,199.0
2357,2019-11-14,199.0
2358,2019-11-15,199.0
2359,2019-11-16,199.0
2360,2019-11-17,199.0
2361,2019-11-18,199.0
2362,2019-11-19,199.0
2363,2019-11-20,199.0
2364,2019-11-21,199.0
2365,2019-11-22,199.0
2366,2019-11-23,199.0
2367,2019-11-24,199.0
2368,2019-11-25,199.0
2369,2019-11-26,199.0
2370,2019-11-27,199.0
2371,2019-11-28,199.0
2372,2019-11-29,199.0
2373,2019-11-30,199.0
2374,2019-12-01,199.0
2375,2019-12-02,199.0
2376,2019-12-03,199.0
2377,2019-12-04,199.0
2378,2019-12-05,199.0
2379,2019-12-06,199.0
2380,2019-12-07,199.0
2381,2019-12-08,199.0
2382,2019-12-09,199.0
2383,2019-12-10,199.0
2384,2019-12-11,199.0
2385,2019-12-12,199.0
2386,2019-12-13,199.0
2387,2019-12-14,199.0
2388,2019-12-15,199.0
2389,2019-12-16,199.0
2390,2019-12-17,199.0
2391,2019-12-18,199.0
2392,2019-12-19,199.0
2393,2019-12-20,199.0
2394,2019-12-21,199.0
2395,2019-12-22,199.0
2396,2019-12-23,199.0
2397,2019-12-24,199.0
2398,2019-12-25,199.0
2399,2019-12-26,199.0
2400,2019-12-27,199.0
2401,2019-12-28,199.0
2402,2019-12-29,199.0
2403,2019-12-30,199.0
2404,2019-12-31,199.0
2405,2020-01-01,199.3
2406,2020-01-02,199.3
2407,2020-01-03,199.3
2408,2020-01-04,199.3
2409,2020-01-05,199.3
2410,2020-01-06,199.3
2411,2020-01-07,199.3
2412,2020-01-08,199.3
2413,2020-01-09,199.3
2414,2020-01-10,199.3
2415,2020-01-11,199.3
2416,2020-01-12,199.3
2417,2020-01-13,199.3
2418,2020-01-14,199.3
2419,2020-01-15,199.3
2420,2020-01-16,199.3
2421,2020-01-17,199.3
2422,2020-01-18,199.3
2423,2020-01-19,199.3
2424,2020-01-20,199.3
2425,2020-01-21,199.3
2426,2020-01-22,199.3
2427,2020-01-23,199.3
2428,2020-01-24,199.3
2429,2020-01-25,199.3
2430,2020-01-26,199.3
2431,2020-01-27,199.3
2432,2020-01-28,199.3
2433,2020-01-29,199.3
2434,2020-01-30,199.3
2435,2020-01-31,199.3
2436,2020-02-01,196.7
2437,2020-02-02,196.7
2438,2020-02-03,196.7
2439,2020-02-04,196.7
2440,2020-02-05,196.7
2441,2020-02-06,196.7
2442,2020-02-07,196.7
2443,2020-02-08,196.7
2444,2020-02-09,196.7
2445,2020-02-10,196.7
2446,2020-02-11,196.7
2447,2020-02-12,196.7
2448,2020-02-13,196.7
2449,2020-02-14,196.7
2450,2020-02-15,196.7
2451,2020-02-16,196.7
2452,2020-02-17,196.7
2453,2020-02-18,196.7
2454,2020-02-19,196.7
2455,2020-02-20,196.7
2456,2020-02-21,196.7
2457,2020-02-22,196.7
2458,2020-02-23,196.7
2459,2020-02-24,196.7
2460,2020-02-25,196.7
2461,2020-02-26,196.7
2462,2020-02-27,196.7
2463,2020-02-28,196.7
2464,2020-02-29,196.7
2465,2020-03-01,193.1
2466,2020-03-02,193.1
2467,2020-03-03,193.1
2468,2020-03-04,193.1
2469,2020-03-05,193.1
2470,2020-03-06,193.1
2471,2020-03-07,193.1
2472,2020-03-08,193.1
2473,2020-03-09,193.1
2474,2020-03-10,193.1
2475,2020-03-11,193.1
2476,2020-03-12,193.1
2477,2020-03-13,193.1
2478,2020-03-14,193.1
2479,2020-03-15,193.1
2480,2020-03-16,193.1
2481,2020-03-17,193.1
2482,2020-03-18,193.1
2483,2020-03-19,193.1
2484,2020-03-20,193.1
2485,2020-03-21,193.1
2486,2020-03-22,193.1
2487,2020-03-23,193.1
2488,2020-03-24,193.1
2489,2020-03-25,193.1
2490,2020-03-26,193.1
2491,2020-03-27,193.1
2492,2020-03-28,193.1
2493,2020-03-29,193.1
2494,2020-03-30,193.1
2495,2020-03-31,193.1
2496,2020-04-01,185.5
2497,2020-04-02,185.5
2498,2020-04-03,185.5
2499,2020-04-04,185.5
2500,2020-04-05,185.5
2501,2020-04-06,185.5
2502,2020-04-07,185.5
2503,2020-04-08,185.5
2504,2020-04-09,185.5
2505,2020-04-10,185.5
2506,2020-04-11,185.5
2507,2020-04-12,185.5
2508,2020-04-13,185.5
2509,2020-04-14,185.5
2510,2020-04-15,185.5
2511,2020-04-16,185.5
2512,2020-04-17,185.5
2513,2020-04-18,185.5
2514,2020-04-19,185.5
2515,2020-04-20,185.5
2516,2020-04-21,185.5
2517,2020-04-22,185.5
2518,2020-04-23,185.5
2519,2020-04-24,185.5
2520,2020-04-25,185.5
2521,2020-04-26,185.5
2522,2020-04-27,185.5
2523,2020-04-28,185.5
2524,2020-04-29,185.5
2525,2020-04-30,185.5
2526,2020-05-01,188.6
2527,2020-05-02,188.6
2528,2020-05-03,188.6
2529,2020-05-04,188.6
2530,2020-05-05,188.6
2531,2020-05-06,188.6
2532,2020-05-07,188.6
2533,2020-05-08,188.6
2534,2020-05-09,188.6
2535,2020-05-10,188.6
2536,2020-05-11,188.6
2537,2020-05-12,188.6
2538,2020-05-13,188.6
2539,2020-05-14,188.6
2540,2020-05-15,188.6
2541,2020-05-16,188.6
2542,2020-05-17,188.6
2543,2020-05-18,188.6
2544,2020-05-19,188.6
2545,2020-05-20,188.6
2546,2020-05-21,188.6
2547,2020-05-22,188.6
2548,2020-05-23,188.6
2549,2020-05-24,188.6
2550,2020-05-25,188.6
2551,2020-05-26,188.6
2552,2020-05-27,188.6
2553,2020-05-28,188.6
2554,2020-05-29,188.6
2555,2020-05-30,188.6
2556,2020-05-31,188.6
2557,2020-06-01,191.2
2558,2020-06-02,191.2
2559,2020-06-03,191.2
2560,2020-06-04,191.2
2561,2020-06-05,191.2
2562,2020-06-06,191.2
2563,2020-06-07,191.2
2564,2020-06-08,191.2
2565,2020-06-09,191.2
2566,2020-06-10,191.2
2567,2020-06-11,191.2
2568,2020-06-12,191.2
2569,2020-06-13,191.2
2570,2020-06-14,191.2
2571,2020-06-15,191.2
2572,2020-06-16,191.2
2573,2020-06-17,191.2
2574,2020-06-18,191.2
2575,2020-06-19,191.2
2576,2020-06-20,191.2
2577,2020-06-21,191.2
2578,2020-06-22,191.2
2579,2020-06-23,191.2
2580,2020-06-24,191.2
2581,2020-06-25,191.2
2582,2020-06-26,191.2
2583,2020-06-27,191.2
2584,2020-06-28,191.2
2585,2020-06-29,191.2
2586,2020-06-30,191.2
2587,2020-07-01,193.0
2588,2020-07-02,193.0
2589,2020-07-03,193.0
2590,2020-07-04,193.0
2591,2020-07-05,193.0
2592,2020-07-06,193.0
2593,2020-07-07,193.0
2594,2020-07-08,193.0
2595,2020-07-09,193.0
2596,2020-07-10,193.0
2597,2020-07-11,193.0
2598,2020-07-12,193.0
2599,2020-07-13,193.0
2600,2020-07-14,193.0
2601,2020-07-15,193.0
2602,2020-07-16,193.0
2603,2020-07-17,193.0
2604,2020-07-18,193.0
2605,2020-07-19,193.0
2606,2020-07-20,193.0
2607,2020-07-21,193.0
2608,2020-07-22,193.0
2609,2020-07-23,193.0
2610,2020-07-24,193.0
2611,2020-07-25,193.0
2612,2020-07-26,193.0
2613,2020-07-27,193.0
2614,2020-07-28,193.0
2615,2020-07-29,193.0
2616,2020-07-30,193.0
2617,2020-07-31,193.0
2618,2020-08-01,194.3
2619,2020-08-02,194.3
2620,2020-08-03,194.3
2621,2020-08-04,194.3
2622,2020-08-05,194.3
2623,2020-08-06,194.3
2624,2020-08-07,194.3
2625,2020-08-08,194.3
2626,2020-08-09,194.3
2627,2020-08-10,194.3
2628,2020-08-11,194.3
2629,2020-08-12,194.3
2630,2020-08-13,194.3
2631,2020-08-14,194.3
2632,2020-08-15,194.3
2633,2020-08-16,194.3
2634,2020-08-17,194.3
2635,2020-08-18,194.3
2636,2020-08-19,194.3
2637,2020-08-20,194.3
2638,2020-08-21,194.3
2639,2020-08-22,194.3
2640,2020-08-23,194.3
2641,2020-08-24,194.3
2642,2020-08-25,194.3
2643,2020-08-26,194.3
2644,2020-08-27,194.3
2645,2020-08-28,194.3
2646,2020-08-29,194.3
2647,2020-08-30,194.3
2648,2020-08-31,194.3
2649,2020-09-01,195.5
2650,2020-09-02,195.5
2651,2020-09-03,195.5
2652,2020-09-04,195.5
2653,2020-09-05,195.5
2654,2020-09-06,195.5
2655,2020-09-07,195.5
2656,2020-09-08,195.5
2657,2020-09-09,195.5
2658,2020-09-10,195.5
2659,2020-09-11,195.5
2660,2020-09-12,195.5
2661,2020-09-13,195.5
2662,2020-09-14,195.5
2663,2020-09-15,195.5
2664,2020-09-16,195.5
2665,2020-09-17,195.5
2666,2020-09-18,195.5
2667,2020-09-19,195.5
2668,2020-09-20,195.5
2669,2020-09-21,195.5
2670,2020-09-22,195.5
2671,2020-09-23,195.5
2672,2020-09-24,195.5
2673,2020-09-25,195.5
2674,2020-09-26,195.5
2675,2020-09-27,195.5
2676,2020-09-28,195.5
2677,2020-09-29,195.5
2678,2020-09-30,195.5
2679,2020-10-01,196.5
2680,2020-10-02,196.5
2681,2020-10-03,196.5
2682,2020-10-04,196.5
2683,2020-10-05,196.5
2684,2020-10-06,196.5
2685,2020-10-07,196.5
2686,2020-10-08,196.5
2687,2020-10-09,196.5
2688,2020-10-10,196.5
2689,2020-10-11,196.5
2690,2020-10-12,196.5
2691,2020-10-13,196.5
2692,2020-10-14,196.5
2693,2020-10-15,196.5
2694,2020-10-16,196.5
2695,2020-10-17,196.5
2696,2020-10-18,196.5
2697,2020-10-19,196.5
2698,2020-10-20,196.5
2699,2020-10-21,196.5
2700,2020-10-22,196.5
2701,2020-10-23,196.5
2702,2020-10-24,196.5
2703,2020-10-25,196.5
2704,2020-10-26,196.5
2705,2020-10-27,196.5
2706,2020-10-28,196.5
2707,2020-10-29,196.5
2708,2020-10-30,196.5
2709,2020-10-31,196.5
2710,2020-11-01,198.3
2711,2020-11-02,198.3
2712,2020-11-03,198.3
2713,2020-11-04,198.3
2714,2020-11-05,198.3
2715,2020-11-06,198.3
2716,2020-11-07,198.3
2717,2020-11-08,198.3
2718,2020-11-09,198.3
2719,2020-11-10,198.3
2720,2020-11-11,198.3
2721,2020-11-12,198.3
2722,2020-11-13,198.3
2723,2020-11-14,198.3
2724,2020-11-15,198.3
2725,2020-11-16,198.3
2726,2020-11-17,198.3
2727,2020-11-18,198.3
2728,2020-11-19,198.3
2729,2020-11-20,198.3
2730,2020-11-21,198.3
2731,2020-11-22,198.3
2732,2020-11-23,198.3
2733,2020-11-24,198.3
2734,2020-11-25,198.3
2735,2020-11-26,198.3
2736,2020-11-27,198.3
2737,2020-11-28,198.3
2738,2020-11-29,198.3
2739,2020-11-30,198.3
2740,2020-12-01,200.5
2741,2020-12-02,200.5
2742,2020-12-03,200.5
2743,2020-12-04,200.5
2744,2020-12-05,200.5
2745,2020-12-06,200.5
2746,2020-12-07,200.5
2747,2020-12-08,200.5
2748,2020-12-09,200.5
2749,2020-12-10,200.5
2750,2020-12-11,200.5
2751,2020-12-12,200.5
2752,2020-12-13,200.5
2753,2020-12-14,200.5
2754,2020-12-15,200.5
2755,2020-12-16,200.5
2756,2020-12-17,200.5
2757,2020-12-18,200.5
2758,2020-12-19,200.5
2759,2020-12-20,200.5
2760,2020-12-21,200.5
2761,2020-12-22,200.5
2762,2020-12-23,200.5
2763,2020-12-24,200.5
2764,2020-12-25,200.5
2765,2020-12-26,200.5
2766,2020-12-27,200.5
2767,2020-12-28,200.5
2768,2020-12-29,200.5
2769,2020-12-30,200.5
2770,2020-12-31,200.5
2771,2021-01-01,204.8
2772,2021-01-02,204.8
2773,2021-01-03,204.8
2774,2021-01-04,204.8
2775,2021-01-05,204.8
2776,2021-01-06,204.8
2777,2021-01-07,204.8
2778,2021-01-08,204.8
2779,2021-01-09,204.8
2780,2021-01-10,204.8
2781,2021-01-11,204.8
2782,2021-01-12,204.8
2783,2021-01-13,204.8
2784,2021-01-14,204.8
2785,2021-01-15,204.8
2786,2021-01-16,204.8
2787,2021-01-17,204.8
2788,2021-01-18,204.8
2789,2021-01-19,204.8
2790,2021-01-20,204.8
2791,2021-01-21,204.8
2792,2021-01-22,204.8
2793,2021-01-23,204.8
2794,2021-01-24,204.8
2795,2021-01-25,204.8
2796,2021-01-26,204.8
2797,2021-01-27,204.8
2798,2021-01-28,204.8
2799,2021-01-29,204.8
2800,2021-01-30,204.8
2801,2021-01-31,204.8
2802,2021-02-01,210.6
2803,2021-02-02,210.6
2804,2021-02-03,210.6
2805,2021-02-04,210.6
2806,2021-02-05,210.6
2807,2021-02-06,210.6
2808,2021-02-07,210.6
2809,2021-02-08,210.6
2810,2021-02-09,210.6
2811,2021-02-10,210.6
2812,2021-02-11,210.6
2813,2021-02-12,210.6
2814,2021-02-13,210.6
2815,2021-02-14,210.6
2816,2021-02-15,210.6
2817,2021-02-16,210.6
2818,2021-02-17,210.6
2819,2021-02-18,210.6
2820,2021-02-19,210.6
2821,2021-02-20,210.6
2822,2021-02-21,210.6
2823,2021-02-22,210.6
2824,2021-02-23,210.6
2825,2021-02-24,210.6
2826,2021-02-25,210.6
2827,2021-02-26,210.6
2828,2021-02-27,210.6
2829,2021-02-28,210.6
2830,2021-03-01,215.0
2831,2021-03-02,215.0
2832,2021-03-03,215.0
2833,2021-03-04,215.0
2834,2021-03-05,215.0
2835,2021-03-06,215.0
2836,2021-03-07,215.0
2837,2021-03-08,215.0
2838,2021-03-09,215.0
2839,2021-03-10,215.0
2840,2021-03-11,215.0
2841,2021-03-12,215.0
2842,2021-03-13,215.0
2843,2021-03-14,215.0
2844,2021-03-15,215.0
2845,2021-03-16,215.0
2846,2021-03-17,215.0
2847,2021-03-18,215.0
2848,2021-03-19,215.0
2849,2021-03-20,215.0
2850,2021-03-21,215.0
2851,2021-03-22,215.0
2852,2021-03-23,215.0
2853,2021-03-24,215.0
2854,2021-03-25,215.0
2855,2021-03-26,215.0
2856,2021-03-27,215.0
2857,2021-03-28,215.0
2858,2021-03-29,215.0
2859,2021-03-30,215.0
2860,2021-03-31,215.0
2861,2021-04-01,217.9
2862,2021-04-02,217.9
2863,2021-04-03,217.9
2864,2021-04-04,217.9
2865,2021-04-05,217.9
2866,2021-04-06,217.9
2867,2021-04-07,217.9
2868,2021-04-08,217.9
2869,2021-04-09,217.9
2870,2021-04-10,217.9
2871,2021-04-11,217.9
2872,2021-04-12,217.9
2873,2021-04-13,217.9
2874,2021-04-14,217.9
2875,2021-04-15,217.9
2876,2021-04-16,217.9
2877,2021-04-17,217.9
2878,2021-04-18,217.9
2879,2021-04-19,217.9
2880,2021-04-20,217.9
2881,2021-04-21,217.9
2882,2021-04-22,217.9
2883,2021-04-23,217.9
2884,2021-04-24,217.9
2885,2021-04-25,217.9
2886,2021-04-26,217.9
2887,2021-04-27,217.9
2888,2021-04-28,217.9
2889,2021-04-29,217.9
2890,2021-04-30,217.9
2891,2021-05-01,224.9
2892,2021-05-02,224.9
2893,2021-05-03,224.9
2894,2021-05-04,224.9
2895,2021-05-05,224.9
2896,2021-05-06,224.9
2897,2021-05-07,224.9
2898,2021-05-08,224.9
2899,2021-05-09,224.9
2900,2021-05-10,224.9
2901,2021-05-11,224.9
2902,2021-05-12,224.9
2903,2021-05-13,224.9
2904,2021-05-14,224.9
2905,2021-05-15,224.9
2906,2021-05-16,224.9
2907,2021-05-17,224.9
2908,2021-05-18,224.9
2909,2021-05-19,224.9
2910,2021-05-20,224.9
2911,2021-05-21,224.9
2912,2021-05-22,224.9
2913,2021-05-23,224.9
2914,2021-05-24,224.9
2915,2021-05-25,224.9
2916,2021-05-26,224.9
2917,2021-05-27,224.9
2918,2021-05-28,224.9
2919,2021-05-29,224.9
2920,2021-05-30,224.9
2921,2021-05-31,224.9
2922,2021-06-01,228.9
2923,2021-06-02,228.9
2924,2021-06-03,228.9
2925,2021-06-04,228.9
2926,2021-06-05,228.9
2927,2021-06-06,228.9
2928,2021-06-07,228.9
2929,2021-06-08,228.9
2930,2021-06-09,228.9
2931,2021-06-10,228.9
2932,2021-06-11,228.9
2933,2021-06-12,228.9
2934,2021-06-13,228.9
2935,2021-06-14,228.9
2936,2021-06-15,228.9
2937,2021-06-16,228.9
2938,2021-06-17,228.9
2939,2021-06-18,228.9
2940,2021-06-19,228.9
2941,2021-06-20,228.9
2942,2021-06-21,228.9
2943,2021-06-22,228.9
2944,2021-06-23,228.9
2945,2021-06-24,228.9
2946,2021-06-25,228.9
2947,2021-06-26,228.9
2948,2021-06-27,228.9
2949,2021-06-28,228.9
2950,2021-06-29,228.9
2951,2021-06-30,228.9
2952,2021-07-01,231.85
2953,2021-07-02,231.85
2954,2021-07-03,231.85
2955,2021-07-04,231.85
2956,2021-07-05,231.85
2957,2021-07-06,231.85
2958,2021-07-07,231.85
2959,2021-07-08,231.85
2960,2021-07-09,231.85
2961,2021-07-10,231.85
2962,2021-07-11,231.85
2963,2021-07-12,231.85
2964,2021-07-13,231.85
2965,2021-07-14,231.85
2966,2021-07-15,231.85
2967,2021-07-16,231.85
2968,2021-07-17,231.85
2969,2021-07-18,231.85
2970,2021-07-19,231.85
2971,2021-07-20,231.85
2972,2021-07-21,231.85
2973,2021-07-22,231.85
2974,2021-07-23,231.85
2975,2021-07-24,231.85
2976,2021-07-25,231.85
2977,2021-07-26,231.85
2978,2021-07-27,231.85
2979,2021-07-28,231.85
2980,2021-07-29,231.85
2981,2021-07-30,231.85
2982,2021-07-31,231.85
2983,2021-08-01,233.415
2984,2021-08-02,233.415
2985,2021-08-03,233.415
2986,2021-08-04,233.415
2987,2021-08-05,233.415
2988,2021-08-06,233.415
2989,2021-08-07,233.415
2990,2021-08-08,233.415
2991,2021-08-09,233.415
2992,2021-08-10,233.415
2993,2021-08-11,233.415
2994,2021-08-12,233.415
2995,2021-08-13,233.415
2996,2021-08-14,233.415
2997,2021-08-15,233.415
2998,2021-08-16,233.415
2999,2021-08-17,233.415
3000,2021-08-18,233.415
3001,2021-08-19,233.415
3002,2021-08-20,233.415
3003,2021-08-21,233.415
3004,2021-08-22,233.415
3005,2021-08-23,233.415
3006,2021-08-24,233.415
3007,2021-08-25,233.415
3008,2021-08-26,233.415
3009,2021-08-27,233.415
3010,2021-08-28,233.415
3011,2021-08-29,233.415
3012,2021-08-30,233.415
3013,2021-08-31,233.415
3014,2021-09-01,235.678
3015,2021-09-02,235.678
3016,2021-09-03,235.678
3017,2021-09-04,235.678
3018,2021-09-05,235.678
3019,2021-09-06,235.678
3020,2021-09-07,235.678
3021,2021-09-08,235.678
3022,2021-09-09,235.678
3023,2021-09-10,235.678
3024,2021-09-11,235.678
3025,2021-09-12,235.678
3026,2021-09-13,235.678
3027,2021-09-14,235.678
3028,2021-09-15,235.678
3029,2021-09-16,235.678
3030,2021-09-17,235.678
3031,2021-09-18,235.678
3032,2021-09-19,235.678
3033,2021-09-20,235.678
3034,2021-09-21,235.678
3035,2021-09-22,235.678
3036,2021-09-23,235.678
3037,2021-09-24,235.678
3038,2021-09-25,235.678
3039,2021-09-26,235.678
3040,2021-09-27,235.678
3041,2021-09-28,235.678
3042,2021-09-29,235.678
3043,2021-09-30,235.678
3044,2021-10-01,240.465
3045,2021-10-02,240.465
3046,2021-10-03,240.465
3047,2021-10-04,240.465
3048,2021-10-05,240.465
3049,2021-10-06,240.465
3050,2021-10-07,240.465
3051,2021-10-08,240.465
3052,2021-10-09,240.465
3053,2021-10-10,240.465
3054,2021-10-11,240.465
3055,2021-10-12,240.465
3056,2021-10-13,240.465
3057,2021-10-14,240.465
3058,2021-10-15,240.465
3059,2021-10-16,240.465
3060,2021-10-17,240.465
3061,2021-10-18,240.465
3062,2021-10-19,240.465
3063,2021-10-20,240.465
3064,2021-10-21,240.465
3065,2021-10-22,240.465
3066,2021-10-23,240.465
3067,2021-10-24,240.465
3068,2021-10-25,240.465
3069,2021-10-26,240.465
3070,2021-10-27,240.465
3071,2021-10-28,240.465
3072,2021-10-29,240.465
3073,2021-10-30,240.465
3074,2021-10-31,240.465
3075,2021-11-01,243.287
3076,2021-11-02,243.287
3077,2021-11-03,243.287
3078,2021-11-04,243.287
3079,2021-11-05,243.287
3080,2021-11-06,243.287
3081,2021-11-07,243.287
3082,2021-11-08,243.287
3083,2021-11-09,243.287
3084,2021-11-10,243.287
3085,2021-11-11,243.287
3086,2021-11-12,243.287
3087,2021-11-13,243.287
3088,2021-11-14,243.287
3089,2021-11-15,243.287
3090,2021-11-16,243.287
3091,2021-11-17,243.287
3092,2021-11-18,243.287
3093,2021-11-19,243.287
3094,2021-11-20,243.287
3095,2021-11-21,243.287
3096,2021-11-22,243.287
3097,2021-11-23,243.287
3098,2021-11-24,243.287
3099,2021-11-25,243.287
3100,2021-11-26,243.287
3101,2021-11-27,243.287
3102,2021-11-28,243.287
3103,2021-11-29,243.287
3104,2021-11-30,243.287
3105,2021-12-01,241.338
3106,2021-12-02,241.338
3107,2021-12-03,241.338
3108,2021-12-04,241.338
3109,2021-12-05,241.338
3110,2021-12-06,241.338
3111,2021-12-07,241.338
3112,2021-12-08,241.338
3113,2021-12-09,241.338
3114,2021-12-10,241.338
3115,2021-12-11,241.338
3116,2021-12-12,241.338
3117,2021-12-13,241.338
3118,2021-12-14,241.338
3119,2021-12-15,241.338
3120,2021-12-16,241.338
3121,2021-12-17,241.338
3122,2021-12-18,241.338
3123,2021-12-19,241.338
3124,2021-12-20,241.338
3125,2021-12-21,241.338
3126,2021-12-22,241.338
3127,2021-12-23,241.338
3128,2021-12-24,241.338
3129,2021-12-25,241.338
3130,2021-12-26,241.338
3131,2021-12-27,241.338
3132,2021-12-28,241.338
3133,2021-12-29,241.338
3134,2021-12-30,241.338
3135,2021-12-31,241.338
3136,2022-01-01,246.453
3137,2022-01-02,246.453
3138,2022-01-03,246.453
3139,2022-01-04,246.453
3140,2022-01-05,246.453
3141,2022-01-06,246.453
3142,2022-01-07,246.453
3143,2022-01-08,246.453
3144,2022-01-09,246.453
3145,2022-01-10,246.453
3146,2022-01-11,246.453
3147,2022-01-12,246.453
3148,2022-01-13,246.453
3149,2022-01-14,246.453
3150,2022-01-15,246.453
3151,2022-01-16,246.453
3152,2022-01-17,246.453
3153,2022-01-18,246.453
3154,2022-01-19,246.453
3155,2022-01-20,246.453
3156,2022-01-21,246.453
3157,2022-01-22,246.453
3158,2022-01-23,246.453
3159,2022-01-24,246.453
3160,2022-01-25,246.453
3161,2022-01-26,246.453
3162,2022-01-27,246.453
3163,2022-01-28,246.453
3164,2022-01-29,246.453
3165,2022-01-30,246.453
3166,2022-01-31,246.453
3167,2022-02-01,252.66
3168,2022-02-02,252.66
3169,2022-02-03,252.66
3170,2022-02-04,252.66
3171,2022-02-05,252.66
3172,2022-02-06,252.66
3173,2022-02-07,252.66
3174,2022-02-08,252.66
3175,2022-02-09,252.66
3176,2022-02-10,252.66
3177,2022-02-11,252.66
3178,2022-02-12,252.66
3179,2022-02-13,252.66
3180,2022-02-14,252.66
3181,2022-02-15,252.66
3182,2022-02-16,252.66
3183,2022-02-17,252.66
3184,2022-02-18,252.66
3185,2022-02-19,252.66
3186,2022-02-20,252.66
3187,2022-02-21,252.66
3188,2022-02-22,252.66
3189,2022-02-23,252.66
3190,2022-02-24,252.66
3191,2022-02-25,252.66
3192,2022-02-26,252.66
3193,2022-02-27,252.66
3194,2022-02-28,252.66
3195,2022-03-01,260.014
3196,2022-03-02,260.014
3197,2022-03-03,260.014
3198,2022-03-04,260.014
3199,2022-03-05,260.014
3200,2022-03-06,260.014
3201,2022-03-07,260.014
3202,2022-03-08,260.014
3203,2022-03-09,260.014
3204,2022-03-10,260.014
3205,2022-03-11,260.014
3206,2022-03-12,260.014
3207,2022-03-13,260.014
3208,2022-03-14,260.014
3209,2022-03-15,260.014
3210,2022-03-16,260.014
3211,2022-03-17,260.014
3212,2022-03-18,260.014
3213,2022-03-19,260.014
3214,2022-03-20,260.014
3215,2022-03-21,260.014
3216,2022-03-22,260.014
3217,2022-03-23,260.014
3218,2022-03-24,260.014
3219,2022-03-25,260.014
3220,2022-03-26,260.014
3221,2022-03-27,260.014
3222,2022-03-28,260.014
3223,2022-03-29,260.014
3224,2022-03-30,260.014
3225,2022-03-31,260.014
3226,2022-04-01,265.31
3227,2022-04-02,265.31
3228,2022-04-03,265.31
3229,2022-04-04,265.31
3230,2022-04-05,265.31
3231,2022-04-06,265.31
3232,2022-04-07,265.31
3233,2022-04-08,265.31
3234,2022-04-09,265.31
3235,2022-04-10,265.31
3236,2022-04-11,265.31
3237,2022-04-12,265.31
3238,2022-04-13,265.31
3239,2022-04-14,265.31
3240,2022-04-15,265.31
3241,2022-04-16,265.31
3242,2022-04-17,265.31
3243,2022-04-18,265.31
3244,2022-04-19,265.31
3245,2022-04-20,265.31
3246,2022-04-21,265.31
3247,2022-04-22,265.31
3248,2022-04-23,265.31
3249,2022-04-24,265.31
3250,2022-04-25,265.31
3251,2022-04-26,265.31
3252,2022-04-27,265.31
3253,2022-04-28,265.31
3254,2022-04-29,265.31
3255,2022-04-30,265.31
3256,2022-05-01,273.251
3257,2022-05-02,273.251
3258,2022-05-03,273.251
3259,2022-05-04,273.251
3260,2022-05-05,273.251
3261,2022-05-06,273.251
3262,2022-05-07,273.251
3263,2022-05-08,273.251
3264,2022-05-09,273.251
3265,2022-05-10,273.251
3266,2022-05-11,273.251
3267,2022-05-12,273.251
3268,2022-05-13,273.251
3269,2022-05-14,273.251
3270,2022-05-15,273.251
3271,2022-05-16,273.251
3272,2022-05-17,273.251
3273,2022-05-18,273.251
3274,2022-05-19,273.251
3275,2022-05-20,273.251
3276,2022-05-21,273.251
3277,2022-05-22,273.251
3278,2022-05-23,273.251
3279,2022-05-24,273.251
3280,2022-05-25,273.251
3281,2022-05-26,273.251
3282,2022-05-27,273.251
3283,2022-05-28,273.251
3284,2022-05-29,273.251
3285,2022-05-30,273.251
3286,2022-05-31,273.251
3287,2022-06-01,280.251
3288,2022-06-02,280.251
3289,2022-06-03,280.251
3290,2022-06-04,280.251
3291,2022-06-05,280.251
3292,2022-06-06,280.251
3293,2022-06-07,280.251
3294,2022-06-08,280.251
3295,2022-06-09,280.251
3296,2022-06-10,280.251
3297,2022-06-11,280.251
3298,2022-06-12,280.251
3299,2022-06-13,280.251
3300,2022-06-14,280.251
3301,2022-06-15,280.251
3302,2022-06-16,280.251
3303,2022-06-17,280.251
3304,2022-06-18,280.251
3305,2022-06-19,280.251
3306,2022-06-20,280.251
3307,2022-06-21,280.251
3308,2022-06-22,280.251
3309,2022-06-23,280.251
3310,2022-06-24,280.251
3311,2022-06-25,280.251
3312,2022-06-26,280.251
3313,2022-06-27,280.251
3314,2022-06-28,280.251
3315,2022-06-29,280.251
3316,2022-06-30,280.251
3317,2022-07-01,272.274
3318,2022-07-02,272.274
3319,2022-07-03,272.274
3320,2022-07-04,272.274
3321,2022-07-05,272.274
3322,2022-07-06,272.274
3323,2022-07-07,272.274
3324,2022-07-08,272.274
3325,2022-07-09,272.274
3326,2022-07-10,272.274
3327,2022-07-11,272.274
3328,2022-07-12,272.274
3329,2022-07-13,272.274
3330,2022-07-14,272.274
3331,2022-07-15,272.274
3332,2022-07-16,272.274
