,DATE,INDPRO
1007,2016-03-04,98.1907
1008,2016-03-05,98.1907
1009,2016-03-06,98.1907
1010,2016-03-07,98.1907
1011,2016-03-08,98.1907
1012,2016-03-09,98.1907
1013,2016-03-10,98.1907
1014,2016-03-11,98.1907
1015,2016-03-12,98.1907
1016,2016-03-13,98.1907
1017,2016-03-14,98.1907
1018,2016-03-15,98.1907
1019,2016-03-16,98.1907
1020,2016-03-17,98.1907
1021,2016-03-18,98.1907
1022,2016-03-19,98.1907
1023,2016-03-20,98.1907
1024,2016-03-21,98.1907
1025,2016-03-22,98.1907
1026,2016-03-23,98.1907
1027,2016-03-24,98.1907
1028,2016-03-25,98.1907
1029,2016-03-26,98.1907
1030,2016-03-27,98.1907
1031,2016-03-28,98.1907
1032,2016-03-29,98.1907
1033,2016-03-30,98.1907
1034,2016-03-31,98.1907
1035,2016-04-01,98.4669
1036,2016-04-02,98.4669
1037,2016-04-03,98.4669
1038,2016-04-04,98.4669
1039,2016-04-05,98.4669
1040,2016-04-06,98.4669
1041,2016-04-07,98.4669
1042,2016-04-08,98.4669
1043,2016-04-09,98.4669
1044,2016-04-10,98.4669
1045,2016-04-11,98.4669
1046,2016-04-12,98.4669
1047,2016-04-13,98.4669
1048,2016-04-14,98.4669
1049,2016-04-15,98.4669
1050,2016-04-16,98.4669
1051,2016-04-17,98.4669
1052,2016-04-18,98.4669
1053,2016-04-19,98.4669
1054,2016-04-20,98.4669
1055,2016-04-21,98.4669
1056,2016-04-22,98.4669
1057,2016-04-23,98.4669
1058,2016-04-24,98.4669
1059,2016-04-25,98.4669
1060,2016-04-26,98.4669
1061,2016-04-27,98.4669
1062,2016-04-28,98.4669
1063,2016-04-29,98.4669
1064,2016-04-30,98.4669
1065,2016-05-01,98.2518
1066,2016-05-02,98.2518
1067,2016-05-03,98.2518
1068,2016-05-04,98.2518
1069,2016-05-05,98.2518
1070,2016-05-06,98.2518
1071,2016-05-07,98.2518
1072,2016-05-08,98.2518
1073,2016-05-09,98.2518
1074,2016-05-10,98.2518
1075,2016-05-11,98.2518
1076,2016-05-12,98.2518
1077,2016-05-13,98.2518
1078,2016-05-14,98.2518
1079,2016-05-15,98.2518
1080,2016-05-16,98.2518
1081,2016-05-17,98.2518
1082,2016-05-18,98.2518
1083,2016-05-19,98.2518
1084,2016-05-20,98.2518
1085,2016-05-21,98.2518
1086,2016-05-22,98.2518
1087,2016-05-23,98.2518
1088,2016-05-24,98.2518
1089,2016-05-25,98.2518
1090,2016-05-26,98.2518
1091,2016-05-27,98.2518
1092,2016-05-28,98.2518
1093,2016-05-29,98.2518
1094,2016-05-30,98.2518
1095,2016-05-31,98.2518
1096,2016-06-01,98.7275
1097,2016-06-02,98.7275
1098,2016-06-03,98.7275
1099,2016-06-04,98.7275
1100,2016-06-05,98.7275
1101,2016-06-06,98.7275
1102,2016-06-07,98.7275
1103,2016-06-08,98.7275
1104,2016-06-09,98.7275
1105,2016-06-10,98.7275
1106,2016-06-11,98.7275
1107,2016-06-12,98.7275
1108,2016-06-13,98.7275
1109,2016-06-14,98.7275
1110,2016-06-15,98.7275
1111,2016-06-16,98.7275
1112,2016-06-17,98.7275
1113,2016-06-18,98.7275
1114,2016-06-19,98.7275
1115,2016-06-20,98.7275
1116,2016-06-21,98.7275
1117,2016-06-22,98.7275
1118,2016-06-23,98.7275
1119,2016-06-24,98.7275
1120,2016-06-25,98.7275
1121,2016-06-26,98.7275
1122,2016-06-27,98.7275
1123,2016-06-28,98.7275
1124,2016-06-29,98.7275
1125,2016-06-30,98.7275
1126,2016-07-01,98.836
1127,2016-07-02,98.836
1128,2016-07-03,98.836
1129,2016-07-04,98.836
1130,2016-07-05,98.836
1131,2016-07-06,98.836
1132,2016-07-07,98.836
1133,2016-07-08,98.836
1134,2016-07-09,98.836
1135,2016-07-10,98.836
1136,2016-07-11,98.836
1137,2016-07-12,98.836
1138,2016-07-13,98.836
1139,2016-07-14,98.836
1140,2016-07-15,98.836
1141,2016-07-16,98.836
1142,2016-07-17,98.836
1143,2016-07-18,98.836
1144,2016-07-19,98.836
1145,2016-07-20,98.836
1146,2016-07-21,98.836
1147,2016-07-22,98.836
1148,2016-07-23,98.836
1149,2016-07-24,98.836
1150,2016-07-25,98.836
1151,2016-07-26,98.836
1152,2016-07-27,98.836
1153,2016-07-28,98.836
1154,2016-07-29,98.836
1155,2016-07-30,98.836
1156,2016-07-31,98.836
1157,2016-08-01,98.7554
1158,2016-08-02,98.7554
1159,2016-08-03,98.7554
1160,2016-08-04,98.7554
1161,2016-08-05,98.7554
1162,2016-08-06,98.7554
1163,2016-08-07,98.7554
1164,2016-08-08,98.7554
1165,2016-08-09,98.7554
1166,2016-08-10,98.7554
1167,2016-08-11,98.7554
1168,2016-08-12,98.7554
1169,2016-08-13,98.7554
1170,2016-08-14,98.7554
1171,2016-08-15,98.7554
1172,2016-08-16,98.7554
1173,2016-08-17,98.7554
1174,2016-08-18,98.7554
1175,2016-08-19,98.7554
1176,2016-08-20,98.7554
1177,2016-08-21,98.7554
1178,2016-08-22,98.7554
1179,2016-08-23,98.7554
1180,2016-08-24,98.7554
1181,2016-08-25,98.7554
1182,2016-08-26,98.7554
1183,2016-08-27,98.7554
1184,2016-08-28,98.7554
1185,2016-08-29,98.7554
1186,2016-08-30,98.7554
1187,2016-08-31,98.7554
1188,2016-09-01,98.6596
1189,2016-09-02,98.6596
1190,2016-09-03,98.6596
1191,2016-09-04,98.6596
1192,2016-09-05,98.6596
1193,2016-09-06,98.6596
1194,2016-09-07,98.6596
1195,2016-09-08,98.6596
1196,2016-09-09,98.6596
1197,2016-09-10,98.6596
1198,2016-09-11,98.6596
1199,2016-09-12,98.6596
1200,2016-09-13,98.6596
1201,2016-09-14,98.6596
1202,2016-09-15,98.6596
1203,2016-09-16,98.6596
1204,2016-09-17,98.6596
1205,2016-09-18,98.6596
1206,2016-09-19,98.6596
1207,2016-09-20,98.6596
1208,2016-09-21,98.6596
1209,2016-09-22,98.6596
1210,2016-09-23,98.6596
1211,2016-09-24,98.6596
1212,2016-09-25,98.6596
1213,2016-09-26,98.6596
1214,2016-09-27,98.6596
1215,2016-09-28,98.6596
1216,2016-09-29,98.6596
1217,2016-09-30,98.6596
1218,2016-10-01,98.7322
1219,2016-10-02,98.7322
1220,2016-10-03,98.7322
1221,2016-10-04,98.7322
1222,2016-10-05,98.7322
1223,2016-10-06,98.7322
1224,2016-10-07,98.7322
1225,2016-10-08,98.7322
1226,2016-10-09,98.7322
1227,2016-10-10,98.7322
1228,2016-10-11,98.7322
1229,2016-10-12,98.7322
1230,2016-10-13,98.7322
1231,2016-10-14,98.7322
1232,2016-10-15,98.7322
1233,2016-10-16,98.7322
1234,2016-10-17,98.7322
1235,2016-10-18,98.7322
1236,2016-10-19,98.7322
1237,2016-10-20,98.7322
1238,2016-10-21,98.7322
1239,2016-10-22,98.7322
1240,2016-10-23,98.7322
1241,2016-10-24,98.7322
1242,2016-10-25,98.7322
1243,2016-10-26,98.7322
1244,2016-10-27,98.7322
1245,2016-10-28,98.7322
1246,2016-10-29,98.7322
1247,2016-10-30,98.7322
1248,2016-10-31,98.7322
1249,2016-11-01,98.3452
1250,2016-11-02,98.3452
1251,2016-11-03,98.3452
1252,2016-11-04,98.3452
1253,2016-11-05,98.3452
1254,2016-11-06,98.3452
1255,2016-11-07,98.3452
1256,2016-11-08,98.3452
1257,2016-11-09,98.3452
1258,2016-11-10,98.3452
1259,2016-11-11,98.3452
1260,2016-11-12,98.3452
1261,2016-11-13,98.3452
1262,2016-11-14,98.3452
1263,2016-11-15,98.3452
1264,2016-11-16,98.3452
1265,2016-11-17,98.3452
1266,2016-11-18,98.3452
1267,2016-11-19,98.3452
1268,2016-11-20,98.3452
1269,2016-11-21,98.3452
1270,2016-11-22,98.3452
1271,2016-11-23,98.3452
1272,2016-11-24,98.3452
1273,2016-11-25,98.3452
1274,2016-11-26,98.3452
1275,2016-11-27,98.3452
1276,2016-11-28,98.3452
1277,2016-11-29,98.3452
1278,2016-11-30,98.3452
1279,2016-12-01,99.0314
1280,2016-12-02,99.0314
1281,2016-12-03,99.0314
1282,2016-12-04,99.0314
1283,2016-12-05,99.0314
1284,2016-12-06,99.0314
1285,2016-12-07,99.0314
1286,2016-12-08,99.0314
1287,2016-12-09,99.0314
1288,2016-12-10,99.0314
1289,2016-12-11,99.0314
1290,2016-12-12,99.0314
1291,2016-12-13,99.0314
1292,2016-12-14,99.0314
1293,2016-12-15,99.0314
1294,2016-12-16,99.0314
1295,2016-12-17,99.0314
1296,2016-12-18,99.0314
1297,2016-12-19,99.0314
1298,2016-12-20,99.0314
1299,2016-12-21,99.0314
1300,2016-12-22,99.0314
1301,2016-12-23,99.0314
1302,2016-12-24,99.0314
1303,2016-12-25,99.0314
1304,2016-12-26,99.0314
1305,2016-12-27,99.0314
1306,2016-12-28,99.0314
1307,2016-12-29,99.0314
1308,2016-12-30,99.0314
1309,2016-12-31,99.0314
1310,2017-01-01,98.7987
1311,2017-01-02,98.7987
1312,2017-01-03,98.7987
1313,2017-01-04,98.7987
1314,2017-01-05,98.7987
1315,2017-01-06,98.7987
1316,2017-01-07,98.7987
1317,2017-01-08,98.7987
1318,2017-01-09,98.7987
1319,2017-01-10,98.7987
1320,2017-01-11,98.7987
1321,2017-01-12,98.7987
1322,2017-01-13,98.7987
1323,2017-01-14,98.7987
1324,2017-01-15,98.7987
1325,2017-01-16,98.7987
1326,2017-01-17,98.7987
1327,2017-01-18,98.7987
1328,2017-01-19,98.7987
1329,2017-01-20,98.7987
1330,2017-01-21,98.7987
1331,2017-01-22,98.7987
1332,2017-01-23,98.7987
1333,2017-01-24,98.7987
1334,2017-01-25,98.7987
1335,2017-01-26,98.7987
1336,2017-01-27,98.7987
1337,2017-01-28,98.7987
1338,2017-01-29,98.7987
1339,2017-01-30,98.7987
1340,2017-01-31,98.7987
1341,2017-02-01,98.4322
1342,2017-02-02,98.4322
1343,2017-02-03,98.4322
1344,2017-02-04,98.4322
1345,2017-02-05,98.4322
1346,2017-02-06,98.4322
1347,2017-02-07,98.4322
1348,2017-02-08,98.4322
1349,2017-02-09,98.4322
1350,2017-02-10,98.4322
1351,2017-02-11,98.4322
1352,2017-02-12,98.4322
1353,2017-02-13,98.4322
1354,2017-02-14,98.4322
1355,2017-02-15,98.4322
1356,2017-02-16,98.4322
1357,2017-02-17,98.4322
1358,2017-02-18,98.4322
1359,2017-02-19,98.4322
1360,2017-02-20,98.4322
1361,2017-02-21,98.4322
1362,2017-02-22,98.4322
1363,2017-02-23,98.4322
1364,2017-02-24,98.4322
1365,2017-02-25,98.4322
1366,2017-02-26,98.4322
1367,2017-02-27,98.4322
1368,2017-02-28,98.4322
1369,2017-03-01,99.0663
1370,2017-03-02,99.0663
1371,2017-03-03,99.0663
1372,2017-03-04,99.0663
1373,2017-03-05,99.0663
1374,2017-03-06,99.0663
1375,2017-03-07,99.0663
1376,2017-03-08,99.0663
1377,2017-03-09,99.0663
1378,2017-03-10,99.0663
1379,2017-03-11,99.0663
1380,2017-03-12,99.0663
1381,2017-03-13,99.0663
1382,2017-03-14,99.0663
1383,2017-03-15,99.0663
1384,2017-03-16,99.0663
1385,2017-03-17,99.0663
1386,2017-03-18,99.0663
1387,2017-03-19,99.0663
1388,2017-03-20,99.0663
1389,2017-03-21,99.0663
1390,2017-03-22,99.0663
1391,2017-03-23,99.0663
1392,2017-03-24,99.0663
1393,2017-03-25,99.0663
1394,2017-03-26,99.0663
1395,2017-03-27,99.0663
1396,2017-03-28,99.0663
1397,2017-03-29,99.0663
1398,2017-03-30,99.0663
1399,2017-03-31,99.0663
1400,2017-04-01,100.0082
1401,2017-04-02,100.0082
1402,2017-04-03,100.0082
1403,2017-04-04,100.0082
1404,2017-04-05,100.0082
1405,2017-04-06,100.0082
1406,2017-04-07,100.0082
1407,2017-04-08,100.0082
1408,2017-04-09,100.0082
1409,2017-04-10,100.0082
1410,2017-04-11,100.0082
1411,2017-04-12,100.0082
1412,2017-04-13,100.0082
1413,2017-04-14,100.0082
1414,2017-04-15,100.0082
1415,2017-04-16,100.0082
1416,2017-04-17,100.0082
1417,2017-04-18,100.0082
1418,2017-04-19,100.0082
1419,2017-04-20,100.0082
1420,2017-04-21,100.0082
1421,2017-04-22,100.0082
1422,2017-04-23,100.0082
1423,2017-04-24,100.0082
1424,2017-04-25,100.0082
1425,2017-04-26,100.0082
1426,2017-04-27,100.0082
1427,2017-04-28,100.0082
1428,2017-04-29,100.0082
1429,2017-04-30,100.0082
1430,2017-05-01,100.1286
1431,2017-05-02,100.1286
1432,2017-05-03,100.1286
1433,2017-05-04,100.1286
1434,2017-05-05,100.1286
1435,2017-05-06,100.1286
1436,2017-05-07,100.1286
1437,2017-05-08,100.1286
1438,2017-05-09,100.1286
1439,2017-05-10,100.1286
1440,2017-05-11,100.1286
1441,2017-05-12,100.1286
1442,2017-05-13,100.1286
1443,2017-05-14,100.1286
1444,2017-05-15,100.1286
1445,2017-05-16,100.1286
1446,2017-05-17,100.1286
1447,2017-05-18,100.1286
1448,2017-05-19,100.1286
1449,2017-05-20,100.1286
1450,2017-05-21,100.1286
1451,2017-05-22,100.1286
1452,2017-05-23,100.1286
1453,2017-05-24,100.1286
1454,2017-05-25,100.1286
1455,2017-05-26,100.1286
1456,2017-05-27,100.1286
1457,2017-05-28,100.1286
1458,2017-05-29,100.1286
1459,2017-05-30,100.1286
1460,2017-05-31,100.1286
1461,2017-06-01,100.3233
1462,2017-06-02,100.3233
1463,2017-06-03,100.3233
1464,2017-06-04,100.3233
1465,2017-06-05,100.3233
1466,2017-06-06,100.3233
1467,2017-06-07,100.3233
1468,2017-06-08,100.3233
1469,2017-06-09,100.3233
1470,2017-06-10,100.3233
1471,2017-06-11,100.3233
1472,2017-06-12,100.3233
1473,2017-06-13,100.3233
1474,2017-06-14,100.3233
1475,2017-06-15,100.3233
1476,2017-06-16,100.3233
1477,2017-06-17,100.3233
1478,2017-06-18,100.3233
1479,2017-06-19,100.3233
1480,2017-06-20,100.3233
1481,2017-06-21,100.3233
1482,2017-06-22,100.3233
1483,2017-06-23,100.3233
1484,2017-06-24,100.3233
1485,2017-06-25,100.3233
1486,2017-06-26,100.3233
1487,2017-06-27,100.3233
1488,2017-06-28,100.3233
1489,2017-06-29,100.3233
1490,2017-06-30,100.3233
1491,2017-07-01,100.0947
1492,2017-07-02,100.0947
1493,2017-07-03,100.0947
1494,2017-07-04,100.0947
1495,2017-07-05,100.0947
1496,2017-07-06,100.0947
1497,2017-07-07,100.0947
1498,2017-07-08,100.0947
1499,2017-07-09,100.0947
1500,2017-07-10,100.0947
1501,2017-07-11,100.0947
1502,2017-07-12,100.0947
1503,2017-07-13,100.0947
1504,2017-07-14,100.0947
1505,2017-07-15,100.0947
1506,2017-07-16,100.0947
1507,2017-07-17,100.0947
1508,2017-07-18,100.0947
1509,2017-07-19,100.0947
1510,2017-07-20,100.0947
1511,2017-07-21,100.0947
1512,2017-07-22,100.0947
1513,2017-07-23,100.0947
1514,2017-07-24,100.0947
1515,2017-07-25,100.0947
1516,2017-07-26,100.0947
1517,2017-07-27,100.0947
1518,2017-07-28,100.0947
1519,2017-07-29,100.0947
1520,2017-07-30,100.0947
1521,2017-07-31,100.0947
1522,2017-08-01,99.6642
1523,2017-08-02,99.6642
1524,2017-08-03,99.6642
1525,2017-08-04,99.6642
1526,2017-08-05,99.6642
1527,2017-08-06,99.6642
1528,2017-08-07,99.6642
1529,2017-08-08,99.6642
1530,2017-08-09,99.6642
1531,2017-08-10,99.6642
1532,2017-08-11,99.6642
1533,2017-08-12,99.6642
1534,2017-08-13,99.6642
1535,2017-08-14,99.6642
1536,2017-08-15,99.6642
1537,2017-08-16,99.6642
1538,2017-08-17,99.6642
1539,2017-08-18,99.6642
1540,2017-08-19,99.6642
1541,2017-08-20,99.6642
1542,2017-08-21,99.6642
1543,2017-08-22,99.6642
1544,2017-08-23,99.6642
1545,2017-08-24,99.6642
1546,2017-08-25,99.6642
1547,2017-08-26,99.6642
1548,2017-08-27,99.6642
1549,2017-08-28,99.6642
1550,2017-08-29,99.6642
1551,2017-08-30,99.6642
1552,2017-08-31,99.6642
1553,2017-09-01,99.7686
1554,2017-09-02,99.7686
1555,2017-09-03,99.7686
1556,2017-09-04,99.7686
1557,2017-09-05,99.7686
1558,2017-09-06,99.7686
1559,2017-09-07,99.7686
1560,2017-09-08,99.7686
1561,2017-09-09,99.7686
1562,2017-09-10,99.7686
1563,2017-09-11,99.7686
1564,2017-09-12,99.7686
1565,2017-09-13,99.7686
1566,2017-09-14,99.7686
1567,2017-09-15,99.7686
1568,2017-09-16,99.7686
1569,2017-09-17,99.7686
1570,2017-09-18,99.7686
1571,2017-09-19,99.7686
1572,2017-09-20,99.7686
1573,2017-09-21,99.7686
1574,2017-09-22,99.7686
1575,2017-09-23,99.7686
1576,2017-09-24,99.7686
1577,2017-09-25,99.7686
1578,2017-09-26,99.7686
1579,2017-09-27,99.7686
1580,2017-09-28,99.7686
1581,2017-09-29,99.7686
1582,2017-09-30,99.7686
1583,2017-10-01,100.9981
1584,2017-10-02,100.9981
1585,2017-10-03,100.9981
1586,2017-10-04,100.9981
1587,2017-10-05,100.9981
1588,2017-10-06,100.9981
1589,2017-10-07,100.9981
1590,2017-10-08,100.9981
1591,2017-10-09,100.9981
1592,2017-10-10,100.9981
1593,2017-10-11,100.9981
1594,2017-10-12,100.9981
1595,2017-10-13,100.9981
1596,2017-10-14,100.9981
1597,2017-10-15,100.9981
1598,2017-10-16,100.9981
1599,2017-10-17,100.9981
1600,2017-10-18,100.9981
1601,2017-10-19,100.9981
1602,2017-10-20,100.9981
1603,2017-10-21,100.9981
1604,2017-10-22,100.9981
1605,2017-10-23,100.9981
1606,2017-10-24,100.9981
1607,2017-10-25,100.9981
1608,2017-10-26,100.9981
1609,2017-10-27,100.9981
1610,2017-10-28,100.9981
1611,2017-10-29,100.9981
1612,2017-10-30,100.9981
1613,2017-10-31,100.9981
1614,2017-11-01,101.2597
1615,2017-11-02,101.2597
1616,2017-11-03,101.2597
1617,2017-11-04,101.2597
1618,2017-11-05,101.2597
1619,2017-11-06,101.2597
1620,2017-11-07,101.2597
1621,2017-11-08,101.2597
1622,2017-11-09,101.2597
1623,2017-11-10,101.2597
1624,2017-11-11,101.2597
1625,2017-11-12,101.2597
1626,2017-11-13,101.2597
1627,2017-11-14,101.2597
1628,2017-11-15,101.2597
1629,2017-11-16,101.2597
1630,2017-11-17,101.2597
1631,2017-11-18,101.2597
1632,2017-11-19,101.2597
1633,2017-11-20,101.2597
1634,2017-11-21,101.2597
1635,2017-11-22,101.2597
1636,2017-11-23,101.2597
1637,2017-11-24,101.2597
1638,2017-11-25,101.2597
1639,2017-11-26,101.2597
1640,2017-11-27,101.2597
1641,2017-11-28,101.2597
1642,2017-11-29,101.2597
1643,2017-11-30,101.2597
1644,2017-12-01,101.4573
1645,2017-12-02,101.4573
1646,2017-12-03,101.4573
1647,2017-12-04,101.4573
1648,2017-12-05,101.4573
1649,2017-12-06,101.4573
1650,2017-12-07,101.4573
1651,2017-12-08,101.4573
1652,2017-12-09,101.4573
1653,2017-12-10,101.4573
1654,2017-12-11,101.4573
1655,2017-12-12,101.4573
1656,2017-12-13,101.4573
1657,2017-12-14,101.4573
1658,2017-12-15,101.4573
1659,2017-12-16,101.4573
1660,2017-12-17,101.4573
1661,2017-12-18,101.4573
1662,2017-12-19,101.4573
1663,2017-12-20,101.4573
1664,2017-12-21,101.4573
1665,2017-12-22,101.4573
1666,2017-12-23,101.4573
1667,2017-12-24,101.4573
1668,2017-12-25,101.4573
1669,2017-12-26,101.4573
1670,2017-12-27,101.4573
1671,2017-12-28,101.4573
1672,2017-12-29,101.4573
1673,2017-12-30,101.4573
1674,2017-12-31,101.4573
1675,2018-01-01,101.3939
1676,2018-01-02,101.3939
1677,2018-01-03,101.3939
1678,2018-01-04,101.3939
1679,2018-01-05,101.3939
1680,2018-01-06,101.3939
1681,2018-01-07,101.3939
1682,2018-01-08,101.3939
1683,2018-01-09,101.3939
1684,2018-01-10,101.3939
1685,2018-01-11,101.3939
1686,2018-01-12,101.3939
1687,2018-01-13,101.3939
1688,2018-01-14,101.3939
1689,2018-01-15,101.3939
1690,2018-01-16,101.3939
1691,2018-01-17,101.3939
1692,2018-01-18,101.3939
1693,2018-01-19,101.3939
1694,2018-01-20,101.3939
1695,2018-01-21,101.3939
1696,2018-01-22,101.3939
1697,2018-01-23,101.3939
1698,2018-01-24,101.3939
1699,2018-01-25,101.3939
1700,2018-01-26,101.3939
1701,2018-01-27,101.3939
1702,2018-01-28,101.3939
1703,2018-01-29,101.3939
1704,2018-01-30,101.3939
1705,2018-01-31,101.3939
1706,2018-02-01,101.7656
1707,2018-02-02,101.7656
1708,2018-02-03,101.7656
1709,2018-02-04,101.7656
1710,2018-02-05,101.7656
1711,2018-02-06,101.7656
1712,2018-02-07,101.7656
1713,2018-02-08,101.7656
1714,2018-02-09,101.7656
1715,2018-02-10,101.7656
1716,2018-02-11,101.7656
1717,2018-02-12,101.7656
1718,2018-02-13,101.7656
1719,2018-02-14,101.7656
1720,2018-02-15,101.7656
1721,2018-02-16,101.7656
1722,2018-02-17,101.7656
1723,2018-02-18,101.7656
1724,2018-02-19,101.7656
1725,2018-02-20,101.7656
1726,2018-02-21,101.7656
1727,2018-02-22,101.7656
1728,2018-02-23,101.7656
1729,2018-02-24,101.7656
1730,2018-02-25,101.7656
1731,2018-02-26,101.7656
1732,2018-02-27,101.7656
1733,2018-02-28,101.7656
1734,2018-03-01,102.2441
1735,2018-03-02,102.2441
1736,2018-03-03,102.2441
1737,2018-03-04,102.2441
1738,2018-03-05,102.2441
1739,2018-03-06,102.2441
1740,2018-03-07,102.2441
1741,2018-03-08,102.2441
1742,2018-03-09,102.2441
1743,2018-03-10,102.2441
1744,2018-03-11,102.2441
1745,2018-03-12,102.2441
1746,2018-03-13,102.2441
1747,2018-03-14,102.2441
1748,2018-03-15,102.2441
1749,2018-03-16,102.2441
1750,2018-03-17,102.2441
1751,2018-03-18,102.2441
1752,2018-03-19,102.2441
1753,2018-03-20,102.2441
1754,2018-03-21,102.2441
1755,2018-03-22,102.2441
1756,2018-03-23,102.2441
1757,2018-03-24,102.2441
1758,2018-03-25,102.2441
1759,2018-03-26,102.2441
1760,2018-03-27,102.2441
1761,2018-03-28,102.2441
1762,2018-03-29,102.2441
1763,2018-03-30,102.2441
1764,2018-03-31,102.2441
1765,2018-04-01,103.3468
1766,2018-04-02,103.3468
1767,2018-04-03,103.3468
1768,2018-04-04,103.3468
1769,2018-04-05,103.3468
1770,2018-04-06,103.3468
1771,2018-04-07,103.3468
1772,2018-04-08,103.3468
1773,2018-04-09,103.3468
1774,2018-04-10,103.3468
1775,2018-04-11,103.3468
1776,2018-04-12,103.3468
1777,2018-04-13,103.3468
1778,2018-04-14,103.3468
1779,2018-04-15,103.3468
1780,2018-04-16,103.3468
1781,2018-04-17,103.3468
1782,2018-04-18,103.3468
1783,2018-04-19,103.3468
1784,2018-04-20,103.3468
1785,2018-04-21,103.3468
1786,2018-04-22,103.3468
1787,2018-04-23,103.3468
1788,2018-04-24,103.3468
1789,2018-04-25,103.3468
1790,2018-04-26,103.3468
1791,2018-04-27,103.3468
1792,2018-04-28,103.3468
1793,2018-04-29,103.3468
1794,2018-04-30,103.3468
1795,2018-05-01,102.3911
1796,2018-05-02,102.3911
1797,2018-05-03,102.3911
1798,2018-05-04,102.3911
1799,2018-05-05,102.3911
1800,2018-05-06,102.3911
1801,2018-05-07,102.3911
1802,2018-05-08,102.3911
1803,2018-05-09,102.3911
1804,2018-05-10,102.3911
1805,2018-05-11,102.3911
1806,2018-05-12,102.3911
1807,2018-05-13,102.3911
1808,2018-05-14,102.3911
1809,2018-05-15,102.3911
1810,2018-05-16,102.3911
1811,2018-05-17,102.3911
1812,2018-05-18,102.3911
1813,2018-05-19,102.3911
1814,2018-05-20,102.3911
1815,2018-05-21,102.3911
1816,2018-05-22,102.3911
1817,2018-05-23,102.3911
1818,2018-05-24,102.3911
1819,2018-05-25,102.3911
1820,2018-05-26,102.3911
1821,2018-05-27,102.3911
1822,2018-05-28,102.3911
1823,2018-05-29,102.3911
1824,2018-05-30,102.3911
1825,2018-05-31,102.3911
1826,2018-06-01,103.1924
1827,2018-06-02,103.1924
1828,2018-06-03,103.1924
1829,2018-06-04,103.1924
1830,2018-06-05,103.1924
1831,2018-06-06,103.1924
1832,2018-06-07,103.1924
1833,2018-06-08,103.1924
1834,2018-06-09,103.1924
1835,2018-06-10,103.1924
1836,2018-06-11,103.1924
1837,2018-06-12,103.1924
1838,2018-06-13,103.1924
1839,2018-06-14,103.1924
1840,2018-06-15,103.1924
1841,2018-06-16,103.1924
1842,2018-06-17,103.1924
1843,2018-06-18,103.1924
1844,2018-06-19,103.1924
1845,2018-06-20,103.1924
1846,2018-06-21,103.1924
1847,2018-06-22,103.1924
1848,2018-06-23,103.1924
1849,2018-06-24,103.1924
1850,2018-06-25,103.1924
1851,2018-06-26,103.1924
1852,2018-06-27,103.1924
1853,2018-06-28,103.1924
1854,2018-06-29,103.1924
1855,2018-06-30,103.1924
1856,2018-07-01,103.3334
1857,2018-07-02,103.3334
1858,2018-07-03,103.3334
1859,2018-07-04,103.3334
1860,2018-07-05,103.3334
1861,2018-07-06,103.3334
1862,2018-07-07,103.3334
1863,2018-07-08,103.3334
1864,2018-07-09,103.3334
1865,2018-07-10,103.3334
1866,2018-07-11,103.3334
1867,2018-07-12,103.3334
1868,2018-07-13,103.3334
1869,2018-07-14,103.3334
1870,2018-07-15,103.3334
1871,2018-07-16,103.3334
1872,2018-07-17,103.3334
1873,2018-07-18,103.3334
1874,2018-07-19,103.3334
1875,2018-07-20,103.3334
1876,2018-07-21,103.3334
1877,2018-07-22,103.3334
1878,2018-07-23,103.3334
1879,2018-07-24,103.3334
1880,2018-07-25,103.3334
1881,2018-07-26,103.3334
1882,2018-07-27,103.3334
1883,2018-07-28,103.3334
1884,2018-07-29,103.3334
1885,2018-07-30,103.3334
1886,2018-07-31,103.3334
1887,2018-08-01,104.0807
1888,2018-08-02,104.0807
1889,2018-08-03,104.0807
1890,2018-08-04,104.0807
1891,2018-08-05,104.0807
1892,2018-08-06,104.0807
1893,2018-08-07,104.0807
1894,2018-08-08,104.0807
1895,2018-08-09,104.0807
1896,2018-08-10,104.0807
1897,2018-08-11,104.0807
1898,2018-08-12,104.0807
1899,2018-08-13,104.0807
1900,2018-08-14,104.0807
1901,2018-08-15,104.0807
1902,2018-08-16,104.0807
1903,2018-08-17,104.0807
1904,2018-08-18,104.0807
1905,2018-08-19,104.0807
1906,2018-08-20,104.0807
1907,2018-08-21,104.0807
1908,2018-08-22,104.0807
1909,2018-08-23,104.0807
1910,2018-08-24,104.0807
1911,2018-08-25,104.0807
1912,2018-08-26,104.0807
1913,2018-08-27,104.0807
1914,2018-08-28,104.0807
1915,2018-08-29,104.0807
1916,2018-08-30,104.0807
1917,2018-08-31,104.0807
1918,2018-09-01,104.1181
1919,2018-09-02,104.1181
1920,2018-09-03,104.1181
1921,2018-09-04,104.1181
1922,2018-09-05,104.1181
1923,2018-09-06,104.1181
1924,2018-09-07,104.1181
1925,2018-09-08,104.1181
1926,2018-09-09,104.1181
1927,2018-09-10,104.1181
1928,2018-09-11,104.1181
1929,2018-09-12,104.1181
1930,2018-09-13,104.1181
1931,2018-09-14,104.1181
1932,2018-09-15,104.1181
1933,2018-09-16,104.1181
1934,2018-09-17,104.1181
1935,2018-09-18,104.1181
1936,2018-09-19,104.1181
1937,2018-09-20,104.1181
1938,2018-09-21,104.1181
1939,2018-09-22,104.1181
1940,2018-09-23,104.1181
