,DATE,PAYEMS
2204,2019-06-14,150797
2205,2019-06-15,150797
2206,2019-06-16,150797
2207,2019-06-17,150797
2208,2019-06-18,150797
2209,2019-06-19,150797
2210,2019-06-20,150797
2211,2019-06-21,150797
2212,2019-06-22,150797
2213,2019-06-23,150797
2214,2019-06-24,150797
2215,2019-06-25,150797
2216,2019-06-26,150797
2217,2019-06-27,150797
2218,2019-06-28,150797
2219,2019-06-29,150797
2220,2019-06-30,150797
2221,2019-07-01,150879
2222,2019-07-02,150879
2223,2019-07-03,150879
2224,2019-07-04,150879
2225,2019-07-05,150879
2226,2019-07-06,150879
2227,2019-07-07,150879
2228,2019-07-08,150879
2229,2019-07-09,150879
2230,2019-07-10,150879
2231,2019-07-11,150879
2232,2019-07-12,150879
2233,2019-07-13,150879
2234,2019-07-14,150879
2235,2019-07-15,150879
2236,2019-07-16,150879
2237,2019-07-17,150879
2238,2019-07-18,150879
2239,2019-07-19,150879
2240,2019-07-20,150879
2241,2019-07-21,150879
2242,2019-07-22,150879
2243,2019-07-23,150879
2244,2019-07-24,150879
2245,2019-07-25,150879
2246,2019-07-26,150879
2247,2019-07-27,150879
2248,2019-07-28,150879
2249,2019-07-29,150879
2250,2019-07-30,150879
2251,2019-07-31,150879
2252,2019-08-01,151111
2253,2019-08-02,151111
2254,2019-08-03,151111
2255,2019-08-04,151111
2256,2019-08-05,151111
2257,2019-08-06,151111
2258,2019-08-07,151111
2259,2019-08-08,151111
2260,2019-08-09,151111
2261,2019-08-10,151111
2262,2019-08-11,151111
2263,2019-08-12,151111
2264,2019-08-13,151111
2265,2019-08-14,151111
2266,2019-08-15,151111
2267,2019-08-16,151111
2268,2019-08-17,151111
2269,2019-08-18,151111
2270,2019-08-19,151111
2271,2019-08-20,151111
2272,2019-08-21,151111
2273,2019-08-22,151111
2274,2019-08-23,151111
2275,2019-08-24,151111
2276,2019-08-25,151111
2277,2019-08-26,151111
2278,2019-08-27,151111
2279,2019-08-28,151111
2280,2019-08-29,151111
2281,2019-08-30,151111
2282,2019-08-31,151111
2283,2019-09-01,151318
2284,2019-09-02,151318
2285,2019-09-03,151318
2286,2019-09-04,151318
2287,2019-09-05,151318
2288,2019-09-06,151318
2289,2019-09-07,151318
2290,2019-09-08,151318
2291,2019-09-09,151318
2292,2019-09-10,151318
2293,2019-09-11,151318
2294,2019-09-12,151318
2295,2019-09-13,151318
2296,2019-09-14,151318
2297,2019-09-15,151318
2298,2019-09-16,151318
2299,2019-09-17,151318
2300,2019-09-18,151318
2301,2019-09-19,151318
2302,2019-09-20,151318
2303,2019-09-21,151318
2304,2019-09-22,151318
2305,2019-09-23,151318
2306,2019-09-24,151318
2307,2019-09-25,151318
2308,2019-09-26,151318
2309,2019-09-27,151318
2310,2019-09-28,151318
2311,2019-09-29,151318
2312,2019-09-30,151318
2313,2019-10-01,151447
2314,2019-10-02,151447
2315,2019-10-03,151447
2316,2019-10-04,151447
2317,2019-10-05,151447
2318,2019-10-06,151447
2319,2019-10-07,151447
2320,2019-10-08,151447
2321,2019-10-09,151447
2322,2019-10-10,151447
2323,2019-10-11,151447
2324,2019-10-12,151447
2325,2019-10-13,151447
2326,2019-10-14,151447
2327,2019-10-15,151447
2328,2019-10-16,151447
2329,2019-10-17,151447
2330,2019-10-18,151447
2331,2019-10-19,151447
2332,2019-10-20,151447
2333,2019-10-21,151447
2334,2019-10-22,151447
2335,2019-10-23,151447
2336,2019-10-24,151447
2337,2019-10-25,151447
2338,2019-10-26,151447
2339,2019-10-27,151447
2340,2019-10-28,151447
2341,2019-10-29,151447
2342,2019-10-30,151447
2343,2019-10-31,151447
2344,2019-11-01,151662
2345,2019-11-02,151662
2346,2019-11-03,151662
2347,2019-11-04,151662
2348,2019-11-05,151662
2349,2019-11-06,151662
2350,2019-11-07,151662
2351,2019-11-08,151662
2352,2019-11-09,151662
2353,2019-11-10,151662
2354,2019-11-11,151662
2355,2019-11-12,151662
2356,2019-11-13,151662
2357,2019-11-14,151662
2358,2019-11-15,151662
2359,2019-11-16,151662
2360,2019-11-17,151662
2361,2019-11-18,151662
2362,2019-11-19,151662
2363,2019-11-20,151662
2364,2019-11-21,151662
2365,2019-11-22,151662
2366,2019-11-23,151662
2367,2019-11-24,151662
2368,2019-11-25,151662
2369,2019-11-26,151662
2370,2019-11-27,151662
2371,2019-11-28,151662
2372,2019-11-29,151662
2373,2019-11-30,151662
2374,2019-12-01,151764
2375,2019-12-02,151764
2376,2019-12-03,151764
2377,2019-12-04,151764
2378,2019-12-05,151764
2379,2019-12-06,151764
2380,2019-12-07,151764
2381,2019-12-08,151764
2382,2019-12-09,151764
2383,2019-12-10,151764
2384,2019-12-11,151764
2385,2019-12-12,151764
2386,2019-12-13,151764
2387,2019-12-14,151764
2388,2019-12-15,151764
2389,2019-12-16,151764
2390,2019-12-17,151764
2391,2019-12-18,151764
2392,2019-12-19,151764
2393,2019-12-20,151764
2394,2019-12-21,151764
2395,2019-12-22,151764
2396,2019-12-23,151764
2397,2019-12-24,151764
2398,2019-12-25,151764
2399,2019-12-26,151764
2400,2019-12-27,151764
2401,2019-12-28,151764
2402,2019-12-29,151764
2403,2019-12-30,151764
2404,2019-12-31,151764
2405,2020-01-01,152098
2406,2020-01-02,152098
2407,2020-01-03,152098
2408,2020-01-04,152098
2409,2020-01-05,152098
2410,2020-01-06,152098
2411,2020-01-07,152098
2412,2020-01-08,152098
2413,2020-01-09,152098
2414,2020-01-10,152098
2415,2020-01-11,152098
2416,2020-01-12,152098
2417,2020-01-13,152098
2418,2020-01-14,152098
2419,2020-01-15,152098
2420,2020-01-16,152098
2421,2020-01-17,152098
2422,2020-01-18,152098
2423,2020-01-19,152098
2424,2020-01-20,152098
2425,2020-01-21,152098
2426,2020-01-22,152098
2427,2020-01-23,152098
2428,2020-01-24,152098
2429,2020-01-25,152098
2430,2020-01-26,152098
2431,2020-01-27,152098
2432,2020-01-28,152098
2433,2020-01-29,152098
2434,2020-01-30,152098
2435,2020-01-31,152098
2436,2020-02-01,152371
2437,2020-02-02,152371
2438,2020-02-03,152371
2439,2020-02-04,152371
2440,2020-02-05,152371
2441,2020-02-06,152371
2442,2020-02-07,152371
2443,2020-02-08,152371
2444,2020-02-09,152371
2445,2020-02-10,152371
2446,2020-02-11,152371
2447,2020-02-12,152371
2448,2020-02-13,152371
2449,2020-02-14,152371
2450,2020-02-15,152371
2451,2020-02-16,152371
2452,2020-02-17,152371
2453,2020-02-18,152371
2454,2020-02-19,152371
2455,2020-02-20,152371
2456,2020-02-21,152371
2457,2020-02-22,152371
2458,2020-02-23,152371
2459,2020-02-24,152371
2460,2020-02-25,152371
2461,2020-02-26,152371
2462,2020-02-27,152371
2463,2020-02-28,152371
2464,2020-02-29,152371
2465,2020-03-01,150944
2466,2020-03-02,150944
2467,2020-03-03,150944
2468,2020-03-04,150944
2469,2020-03-05,150944
2470,2020-03-06,150944
2471,2020-03-07,150944
2472,2020-03-08,150944
2473,2020-03-09,150944
2474,2020-03-10,150944
2475,2020-03-11,150944
2476,2020-03-12,150944
2477,2020-03-13,150944
2478,2020-03-14,150944
2479,2020-03-15,150944
2480,2020-03-16,150944
2481,2020-03-17,150944
2482,2020-03-18,150944
2483,2020-03-19,150944
2484,2020-03-20,150944
2485,2020-03-21,150944
2486,2020-03-22,150944
2487,2020-03-23,150944
2488,2020-03-24,150944
2489,2020-03-25,150944
2490,2020-03-26,150944
2491,2020-03-27,150944
2492,2020-03-28,150944
2493,2020-03-29,150944
2494,2020-03-30,150944
2495,2020-03-31,150944
2496,2020-04-01,130430
2497,2020-04-02,130430
2498,2020-04-03,130430
2499,2020-04-04,130430
2500,2020-04-05,130430
2501,2020-04-06,130430
2502,2020-04-07,130430
2503,2020-04-08,130430
2504,2020-04-09,130430
2505,2020-04-10,130430
2506,2020-04-11,130430
2507,2020-04-12,130430
2508,2020-04-13,130430
2509,2020-04-14,130430
2510,2020-04-15,130430
2511,2020-04-16,130430
2512,2020-04-17,130430
2513,2020-04-18,130430
2514,2020-04-19,130430
2515,2020-04-20,130430
2516,2020-04-21,130430
2517,2020-04-22,130430
2518,2020-04-23,130430
2519,2020-04-24,130430
2520,2020-04-25,130430
2521,2020-04-26,130430
2522,2020-04-27,130430
2523,2020-04-28,130430
2524,2020-04-29,130430
2525,2020-04-30,130430
2526,2020-05-01,133055
2527,2020-05-02,133055
2528,2020-05-03,133055
2529,2020-05-04,133055
2530,2020-05-05,133055
2531,2020-05-06,133055
2532,2020-05-07,133055
2533,2020-05-08,133055
2534,2020-05-09,133055
2535,2020-05-10,133055
2536,2020-05-11,133055
2537,2020-05-12,133055
2538,2020-05-13,133055
2539,2020-05-14,133055
2540,2020-05-15,133055
2541,2020-05-16,133055
2542,2020-05-17,133055
2543,2020-05-18,133055
2544,2020-05-19,133055
2545,2020-05-20,133055
2546,2020-05-21,133055
2547,2020-05-22,133055
2548,2020-05-23,133055
2549,2020-05-24,133055
2550,2020-05-25,133055
2551,2020-05-26,133055
2552,2020-05-27,133055
2553,2020-05-28,133055
2554,2020-05-29,133055
2555,2020-05-30,133055
2556,2020-05-31,133055
2557,2020-06-01,137620
2558,2020-06-02,137620
2559,2020-06-03,137620
2560,2020-06-04,137620
2561,2020-06-05,137620
2562,2020-06-06,137620
2563,2020-06-07,137620
2564,2020-06-08,137620
2565,2020-06-09,137620
2566,2020-06-10,137620
2567,2020-06-11,137620
2568,2020-06-12,137620
2569,2020-06-13,137620
2570,2020-06-14,137620
2571,2020-06-15,137620
2572,2020-06-16,137620
2573,2020-06-17,137620
2574,2020-06-18,137620
2575,2020-06-19,137620
2576,2020-06-20,137620
2577,2020-06-21,137620
2578,2020-06-22,137620
2579,2020-06-23,137620
2580,2020-06-24,137620
2581,2020-06-25,137620
2582,2020-06-26,137620
2583,2020-06-27,137620
2584,2020-06-28,137620
2585,2020-06-29,137620
2586,2020-06-30,137620
2587,2020-07-01,139064
2588,2020-07-02,139064
2589,2020-07-03,139064
2590,2020-07-04,139064
2591,2020-07-05,139064
2592,2020-07-06,139064
2593,2020-07-07,139064
2594,2020-07-08,139064
2595,2020-07-09,139064
2596,2020-07-10,139064
2597,2020-07-11,139064
2598,2020-07-12,139064
2599,2020-07-13,139064
2600,2020-07-14,139064
2601,2020-07-15,139064
2602,2020-07-16,139064
2603,2020-07-17,139064
2604,2020-07-18,139064
2605,2020-07-19,139064
2606,2020-07-20,139064
2607,2020-07-21,139064
2608,2020-07-22,139064
2609,2020-07-23,139064
2610,2020-07-24,139064
2611,2020-07-25,139064
2612,2020-07-26,139064
2613,2020-07-27,139064
2614,2020-07-28,139064
2615,2020-07-29,139064
2616,2020-07-30,139064
2617,2020-07-31,139064
2618,2020-08-01,140799
2619,2020-08-02,140799
2620,2020-08-03,140799
2621,2020-08-04,140799
2622,2020-08-05,140799
2623,2020-08-06,140799
2624,2020-08-07,140799
2625,2020-08-08,140799
2626,2020-08-09,140799
2627,2020-08-10,140799
2628,2020-08-11,140799
2629,2020-08-12,140799
2630,2020-08-13,140799
2631,2020-08-14,140799
2632,2020-08-15,140799
2633,2020-08-16,140799
2634,2020-08-17,140799
2635,2020-08-18,140799
2636,2020-08-19,140799
2637,2020-08-20,140799
2638,2020-08-21,140799
2639,2020-08-22,140799
2640,2020-08-23,140799
2641,2020-08-24,140799
2642,2020-08-25,140799
2643,2020-08-26,140799
2644,2020-08-27,140799
2645,2020-08-28,140799
2646,2020-08-29,140799
2647,2020-08-30,140799
2648,2020-08-31,140799
2649,2020-09-01,141760
2650,2020-09-02,141760
2651,2020-09-03,141760
2652,2020-09-04,141760
2653,2020-09-05,141760
2654,2020-09-06,141760
2655,2020-09-07,141760
2656,2020-09-08,141760
2657,2020-09-09,141760
2658,2020-09-10,141760
2659,2020-09-11,141760
2660,2020-09-12,141760
2661,2020-09-13,141760
2662,2020-09-14,141760
2663,2020-09-15,141760
2664,2020-09-16,141760
2665,2020-09-17,141760
2666,2020-09-18,141760
2667,2020-09-19,141760
2668,2020-09-20,141760
2669,2020-09-21,141760
2670,2020-09-22,141760
2671,2020-09-23,141760
2672,2020-09-24,141760
2673,2020-09-25,141760
2674,2020-09-26,141760
2675,2020-09-27,141760
2676,2020-09-28,141760
2677,2020-09-29,141760
2678,2020-09-30,141760
2679,2020-10-01,142479
2680,2020-10-02,142479
2681,2020-10-03,142479
2682,2020-10-04,142479
2683,2020-10-05,142479
2684,2020-10-06,142479
2685,2020-10-07,142479
2686,2020-10-08,142479
2687,2020-10-09,142479
2688,2020-10-10,142479
2689,2020-10-11,142479
2690,2020-10-12,142479
2691,2020-10-13,142479
2692,2020-10-14,142479
2693,2020-10-15,142479
2694,2020-10-16,142479
2695,2020-10-17,142479
2696,2020-10-18,142479
2697,2020-10-19,142479
2698,2020-10-20,142479
2699,2020-10-21,142479
2700,2020-10-22,142479
2701,2020-10-23,142479
2702,2020-10-24,142479
2703,2020-10-25,142479
2704,2020-10-26,142479
2705,2020-10-27,142479
2706,2020-10-28,142479
2707,2020-10-29,142479
2708,2020-10-30,142479
2709,2020-10-31,142479
2710,2020-11-01,142743
2711,2020-11-02,142743
2712,2020-11-03,142743
2713,2020-11-04,142743
2714,2020-11-05,142743
2715,2020-11-06,142743
2716,2020-11-07,142743
2717,2020-11-08,142743
2718,2020-11-09,142743
2719,2020-11-10,142743
2720,2020-11-11,142743
2721,2020-11-12,142743
2722,2020-11-13,142743
2723,2020-11-14,142743
2724,2020-11-15,142743
2725,2020-11-16,142743
2726,2020-11-17,142743
2727,2020-11-18,142743
2728,2020-11-19,142743
2729,2020-11-20,142743
2730,2020-11-21,142743
2731,2020-11-22,142743
2732,2020-11-23,142743
2733,2020-11-24,142743
2734,2020-11-25,142743
2735,2020-11-26,142743
2736,2020-11-27,142743
2737,2020-11-28,142743
2738,2020-11-29,142743
2739,2020-11-30,142743
2740,2020-12-01,142475
2741,2020-12-02,142475
2742,2020-12-03,142475
2743,2020-12-04,142475
2744,2020-12-05,142475
2745,2020-12-06,142475
2746,2020-12-07,142475
2747,2020-12-08,142475
2748,2020-12-09,142475
2749,2020-12-10,142475
2750,2020-12-11,142475
2751,2020-12-12,142475
2752,2020-12-13,142475
2753,2020-12-14,142475
2754,2020-12-15,142475
2755,2020-12-16,142475
2756,2020-12-17,142475
2757,2020-12-18,142475
2758,2020-12-19,142475
2759,2020-12-20,142475
2760,2020-12-21,142475
2761,2020-12-22,142475
2762,2020-12-23,142475
2763,2020-12-24,142475
2764,2020-12-25,142475
2765,2020-12-26,142475
2766,2020-12-27,142475
2767,2020-12-28,142475
2768,2020-12-29,142475
2769,2020-12-30,142475
2770,2020-12-31,142475
2771,2021-01-01,142969
2772,2021-01-02,142969
2773,2021-01-03,142969
2774,2021-01-04,142969
2775,2021-01-05,142969
2776,2021-01-06,142969
2777,2021-01-07,142969
2778,2021-01-08,142969
2779,2021-01-09,142969
2780,2021-01-10,142969
2781,2021-01-11,142969
2782,2021-01-12,142969
2783,2021-01-13,142969
2784,2021-01-14,142969
2785,2021-01-15,142969
2786,2021-01-16,142969
2787,2021-01-17,142969
2788,2021-01-18,142969
2789,2021-01-19,142969
2790,2021-01-20,142969
2791,2021-01-21,142969
2792,2021-01-22,142969
2793,2021-01-23,142969
2794,2021-01-24,142969
2795,2021-01-25,142969
2796,2021-01-26,142969
2797,2021-01-27,142969
2798,2021-01-28,142969
2799,2021-01-29,142969
2800,2021-01-30,142969
2801,2021-01-31,142969
2802,2021-02-01,143544
2803,2021-02-02,143544
2804,2021-02-03,143544
2805,2021-02-04,143544
2806,2021-02-05,143544
2807,2021-02-06,143544
2808,2021-02-07,143544
2809,2021-02-08,143544
2810,2021-02-09,143544
2811,2021-02-10,143544
2812,2021-02-11,143544
2813,2021-02-12,143544
2814,2021-02-13,143544
2815,2021-02-14,143544
2816,2021-02-15,143544
2817,2021-02-16,143544
2818,2021-02-17,143544
2819,2021-02-18,143544
2820,2021-02-19,143544
2821,2021-02-20,143544
2822,2021-02-21,143544
2823,2021-02-22,143544
2824,2021-02-23,143544
2825,2021-02-24,143544
2826,2021-02-25,143544
2827,2021-02-26,143544
2828,2021-02-27,143544
2829,2021-02-28,143544
2830,2021-03-01,144328
2831,2021-03-02,144328
2832,2021-03-03,144328
2833,2021-03-04,144328
2834,2021-03-05,144328
2835,2021-03-06,144328
2836,2021-03-07,144328
2837,2021-03-08,144328
2838,2021-03-09,144328
2839,2021-03-10,144328
2840,2021-03-11,144328
2841,2021-03-12,144328
2842,2021-03-13,144328
2843,2021-03-14,144328
2844,2021-03-15,144328
2845,2021-03-16,144328
2846,2021-03-17,144328
2847,2021-03-18,144328
2848,2021-03-19,144328
2849,2021-03-20,144328
2850,2021-03-21,144328
2851,2021-03-22,144328
2852,2021-03-23,144328
2853,2021-03-24,144328
2854,2021-03-25,144328
2855,2021-03-26,144328
2856,2021-03-27,144328
2857,2021-03-28,144328
2858,2021-03-29,144328
2859,2021-03-30,144328
2860,2021-03-31,144328
2861,2021-04-01,144614
2862,2021-04-02,144614
2863,2021-04-03,144614
2864,2021-04-04,144614
2865,2021-04-05,144614
2866,2021-04-06,144614
2867,2021-04-07,144614
2868,2021-04-08,144614
2869,2021-04-09,144614
2870,2021-04-10,144614
2871,2021-04-11,144614
2872,2021-04-12,144614
2873,2021-04-13,144614
2874,2021-04-14,144614
2875,2021-04-15,144614
2876,2021-04-16,144614
2877,2021-04-17,144614
2878,2021-04-18,144614
2879,2021-04-19,144614
2880,2021-04-20,144614
2881,2021-04-21,144614
2882,2021-04-22,144614
2883,2021-04-23,144614
2884,2021-04-24,144614
2885,2021-04-25,144614
2886,2021-04-26,144614
2887,2021-04-27,144614
2888,2021-04-28,144614
2889,2021-04-29,144614
2890,2021-04-30,144614
2891,2021-05-01,145096
2892,2021-05-02,145096
2893,2021-05-03,145096
2894,2021-05-04,145096
2895,2021-05-05,145096
2896,2021-05-06,145096
2897,2021-05-07,145096
2898,2021-05-08,145096
2899,2021-05-09,145096
2900,2021-05-10,145096
2901,2021-05-11,145096
2902,2021-05-12,145096
2903,2021-05-13,145096
2904,2021-05-14,145096
2905,2021-05-15,145096
2906,2021-05-16,145096
2907,2021-05-17,145096
2908,2021-05-18,145096
2909,2021-05-19,145096
2910,2021-05-20,145096
2911,2021-05-21,145096
2912,2021-05-22,145096
2913,2021-05-23,145096
2914,2021-05-24,145096
2915,2021-05-25,145096
2916,2021-05-26,145096
2917,2021-05-27,145096
2918,2021-05-28,145096
2919,2021-05-29,145096
2920,2021-05-30,145096
2921,2021-05-31,145096
2922,2021-06-01,145789
2923,2021-06-02,145789
2924,2021-06-03,145789
2925,2021-06-04,145789
2926,2021-06-05,145789
2927,2021-06-06,145789
2928,2021-06-07,145789
2929,2021-06-08,145789
2930,2021-06-09,145789
2931,2021-06-10,145789
2932,2021-06-11,145789
2933,2021-06-12,145789
2934,2021-06-13,145789
2935,2021-06-14,145789
2936,2021-06-15,145789
2937,2021-06-16,145789
2938,2021-06-17,145789
2939,2021-06-18,145789
2940,2021-06-19,145789
2941,2021-06-20,145789
2942,2021-06-21,145789
2943,2021-06-22,145789
2944,2021-06-23,145789
2945,2021-06-24,145789
2946,2021-06-25,145789
2947,2021-06-26,145789
2948,2021-06-27,145789
2949,2021-06-28,145789
2950,2021-06-29,145789
2951,2021-06-30,145789
2952,2021-07-01,146558
2953,2021-07-02,146558
2954,2021-07-03,146558
2955,2021-07-04,146558
2956,2021-07-05,146558
2957,2021-07-06,146558
2958,2021-07-07,146558
2959,2021-07-08,146558
2960,2021-07-09,146558
2961,2021-07-10,146558
2962,2021-07-11,146558
2963,2021-07-12,146558
2964,2021-07-13,146558
2965,2021-07-14,146558
2966,2021-07-15,146558
2967,2021-07-16,146558
2968,2021-07-17,146558
2969,2021-07-18,146558
2970,2021-07-19,146558
2971,2021-07-20,146558
2972,2021-07-21,146558
2973,2021-07-22,146558
2974,2021-07-23,146558
2975,2021-07-24,146558
2976,2021-07-25,146558
2977,2021-07-26,146558
2978,2021-07-27,146558
2979,2021-07-28,146558
2980,2021-07-29,146558
2981,2021-07-30,146558
2982,2021-07-31,146558
2983,2021-08-01,147221
2984,2021-08-02,147221
2985,2021-08-03,147221
2986,2021-08-04,147221
2987,2021-08-05,147221
2988,2021-08-06,147221
2989,2021-08-07,147221
2990,2021-08-08,147221
2991,2021-08-09,147221
2992,2021-08-10,147221
2993,2021-08-11,147221
2994,2021-08-12,147221
2995,2021-08-13,147221
2996,2021-08-14,147221
2997,2021-08-15,147221
2998,2021-08-16,147221
2999,2021-08-17,147221
3000,2021-08-18,147221
3001,2021-08-19,147221
3002,2021-08-20,147221
3003,2021-08-21,147221
3004,2021-08-22,147221
3005,2021-08-23,147221
3006,2021-08-24,147221
3007,2021-08-25,147221
3008,2021-08-26,147221
3009,2021-08-27,147221
3010,2021-08-28,147221
3011,2021-08-29,147221
3012,2021-08-30,147221
3013,2021-08-31,147221
3014,2021-09-01,147778
3015,2021-09-02,147778
3016,2021-09-03,147778
3017,2021-09-04,147778
3018,2021-09-05,147778
3019,2021-09-06,147778
3020,2021-09-07,147778
3021,2021-09-08,147778
3022,2021-09-09,147778
3023,2021-09-10,147778
3024,2021-09-11,147778
3025,2021-09-12,147778
3026,2021-09-13,147778
3027,2021-09-14,147778
3028,2021-09-15,147778
3029,2021-09-16,147778
3030,2021-09-17,147778
3031,2021-09-18,147778
3032,2021-09-19,147778
3033,2021-09-20,147778
3034,2021-09-21,147778
3035,2021-09-22,147778
3036,2021-09-23,147778
3037,2021-09-24,147778
3038,2021-09-25,147778
3039,2021-09-26,147778
3040,2021-09-27,147778
3041,2021-09-28,147778
3042,2021-09-29,147778
3043,2021-09-30,147778
3044,2021-10-01,148559
3045,2021-10-02,148559
3046,2021-10-03,148559
3047,2021-10-04,148559
3048,2021-10-05,148559
3049,2021-10-06,148559
3050,2021-10-07,148559
3051,2021-10-08,148559
3052,2021-10-09,148559
3053,2021-10-10,148559
3054,2021-10-11,148559
3055,2021-10-12,148559
3056,2021-10-13,148559
3057,2021-10-14,148559
3058,2021-10-15,148559
3059,2021-10-16,148559
3060,2021-10-17,148559
3061,2021-10-18,148559
3062,2021-10-19,148559
3063,2021-10-20,148559
3064,2021-10-21,148559
3065,2021-10-22,148559
3066,2021-10-23,148559
3067,2021-10-24,148559
3068,2021-10-25,148559
3069,2021-10-26,148559
3070,2021-10-27,148559
3071,2021-10-28,148559
3072,2021-10-29,148559
3073,2021-10-30,148559
3074,2021-10-31,148559
3075,2021-11-01,149173
3076,2021-11-02,149173
3077,2021-11-03,149173
3078,2021-11-04,149173
3079,2021-11-05,149173
3080,2021-11-06,149173
3081,2021-11-07,149173
3082,2021-11-08,149173
3083,2021-11-09,149173
3084,2021-11-10,149173
3085,2021-11-11,149173
3086,2021-11-12,149173
3087,2021-11-13,149173
3088,2021-11-14,149173
3089,2021-11-15,149173
3090,2021-11-16,149173
3091,2021-11-17,149173
3092,2021-11-18,149173
3093,2021-11-19,149173
3094,2021-11-20,149173
3095,2021-11-21,149173
3096,2021-11-22,149173
3097,2021-11-23,149173
3098,2021-11-24,149173
3099,2021-11-25,149173
3100,2021-11-26,149173
3101,2021-11-27,149173
3102,2021-11-28,149173
3103,2021-11-29,149173
3104,2021-11-30,149173
3105,2021-12-01,149742
3106,2021-12-02,149742
3107,2021-12-03,149742
3108,2021-12-04,149742
3109,2021-12-05,149742
3110,2021-12-06,149742
3111,2021-12-07,149742
3112,2021-12-08,149742
3113,2021-12-09,149742
3114,2021-12-10,149742
3115,2021-12-11,149742
3116,2021-12-12,149742
3117,2021-12-13,149742
3118,2021-12-14,149742
3119,2021-12-15,149742
3120,2021-12-16,149742
3121,2021-12-17,149742
3122,2021-12-18,149742
3123,2021-12-19,149742
3124,2021-12-20,149742
3125,2021-12-21,149742
3126,2021-12-22,149742
3127,2021-12-23,149742
3128,2021-12-24,149742
3129,2021-12-25,149742
3130,2021-12-26,149742
3131,2021-12-27,149742
3132,2021-12-28,149742
3133,2021-12-29,149742
3134,2021-12-30,149742
3135,2021-12-31,149742
3136,2022-01-01,150106
3137,2022-01-02,150106
3138,2022-01-03,150106
3139,2022-01-04,150106
3140,2022-01-05,150106
3141,2022-01-06,150106
3142,2022-01-07,150106
3143,2022-01-08,150106
3144,2022-01-09,150106
3145,2022-01-10,150106
3146,2022-01-11,150106
3147,2022-01-12,150106
3148,2022-01-13,150106
3149,2022-01-14,150106
3150,2022-01-15,150106
3151,2022-01-16,150106
3152,2022-01-17,150106
3153,2022-01-18,150106
3154,2022-01-19,150106
3155,2022-01-20,150106
3156,2022-01-21,150106
3157,2022-01-22,150106
3158,2022-01-23,150106
3159,2022-01-24,150106
3160,2022-01-25,150106
3161,2022-01-26,150106
3162,2022-01-27,150106
3163,2022-01-28,150106
3164,2022-01-29,150106
3165,2022-01-30,150106
3166,2022-01-31,150106
3167,2022-02-01,151010
3168,2022-02-02,151010
3169,2022-02-03,151010
3170,2022-02-04,151010
3171,2022-02-05,151010
3172,2022-02-06,151010
3173,2022-02-07,151010
3174,2022-02-08,151010
3175,2022-02-09,151010
3176,2022-02-10,151010
3177,2022-02-11,151010
3178,2022-02-12,151010
3179,2022-02-13,151010
3180,2022-02-14,151010
3181,2022-02-15,151010
3182,2022-02-16,151010
3183,2022-02-17,151010
3184,2022-02-18,151010
3185,2022-02-19,151010
3186,2022-02-20,151010
3187,2022-02-21,151010
3188,2022-02-22,151010
3189,2022-02-23,151010
3190,2022-02-24,151010
3191,2022-02-25,151010
3192,2022-02-26,151010
3193,2022-02-27,151010
3194,2022-02-28,151010
3195,2022-03-01,151424
3196,2022-03-02,151424
3197,2022-03-03,151424
3198,2022-03-04,151424
3199,2022-03-05,151424
3200,2022-03-06,151424
3201,2022-03-07,151424
3202,2022-03-08,151424
3203,2022-03-09,151424
3204,2022-03-10,151424
3205,2022-03-11,151424
3206,2022-03-12,151424
3207,2022-03-13,151424
3208,2022-03-14,151424
3209,2022-03-15,151424
3210,2022-03-16,151424
3211,2022-03-17,151424
3212,2022-03-18,151424
3213,2022-03-19,151424
3214,2022-03-20,151424
3215,2022-03-21,151424
3216,2022-03-22,151424
3217,2022-03-23,151424
3218,2022-03-24,151424
3219,2022-03-25,151424
3220,2022-03-26,151424
3221,2022-03-27,151424
3222,2022-03-28,151424
3223,2022-03-29,151424
3224,2022-03-30,151424
3225,2022-03-31,151424
3226,2022-04-01,151678
3227,2022-04-02,151678
3228,2022-04-03,151678
3229,2022-04-04,151678
3230,2022-04-05,151678
3231,2022-04-06,151678
3232,2022-04-07,151678
3233,2022-04-08,151678
3234,2022-04-09,151678
3235,2022-04-10,151678
3236,2022-04-11,151678
3237,2022-04-12,151678
3238,2022-04-13,151678
3239,2022-04-14,151678
3240,2022-04-15,151678
3241,2022-04-16,151678
3242,2022-04-17,151678
3243,2022-04-18,151678
3244,2022-04-19,151678
3245,2022-04-20,151678
3246,2022-04-21,151678
3247,2022-04-22,151678
3248,2022-04-23,151678
3249,2022-04-24,151678
3250,2022-04-25,151678
3251,2022-04-26,151678
3252,2022-04-27,151678
3253,2022-04-28,151678
3254,2022-04-29,151678
3255,2022-04-30,151678
3256,2022-05-01,152042
3257,2022-05-02,152042
3258,2022-05-03,152042
3259,2022-05-04,152042
3260,2022-05-05,152042
3261,2022-05-06,152042
3262,2022-05-07,152042
3263,2022-05-08,152042
3264,2022-05-09,152042
3265,2022-05-10,152042
3266,2022-05-11,152042
3267,2022-05-12,152042
3268,2022-05-13,152042
3269,2022-05-14,152042
3270,2022-05-15,152042
3271,2022-05-16,152042
3272,2022-05-17,152042
3273,2022-05-18,152042
3274,2022-05-19,152042
3275,2022-05-20,152042
3276,2022-05-21,152042
3277,2022-05-22,152042
3278,2022-05-23,152042
3279,2022-05-24,152042
