DATE,XLB_CLOSE,XLB_HIGH,XLB_LOW,XLB_OPEN,XLB_VOLUME
2018-05-14T00:00:00.000Z,53.2810579125,53.4522927062,53.0737736885,53.2269837671,2785781
2018-05-15T00:00:00.000Z,53.1188354763,53.208959052,52.6862423133,53.0106871856,7164115
2018-05-16T00:00:00.000Z,53.7497005057,53.8217993662,53.1188354763,53.1188354763,3362412
2018-05-17T00:00:00.000Z,53.8758735116,54.074145378,53.6235274999,53.6235274999,10367324
2018-05-18T00:00:00.000Z,53.9479723721,54.1011824507,53.785749936,53.8127870087,3275355
2018-05-21T00:00:00.000Z,54.2363678141,54.36254082,54.0471083053,54.2363678141,5296034
2018-05-22T00:00:00.000Z,53.785749936,54.3985902503,53.7316757906,54.2363678141,3852495
2018-05-23T00:00:00.000Z,53.6595769301,53.6776016452,53.1819219793,53.434267991,3649405
2018-05-24T00:00:00.000Z,53.4703174213,53.7497005057,53.1999466944,53.5514286394,3549370
2018-05-25T00:00:00.000Z,53.1819219793,53.3441444154,52.9926624704,53.2450084822,4057666
2018-05-29T00:00:00.000Z,52.2626615078,53.0467366158,52.0914267141,52.7313041011,5849906
2018-05-30T00:00:00.000Z,52.8755018221,53.0377242583,52.4789580894,52.6411805255,4353085
2018-05-31T00:00:00.000Z,52.4338963015,53.0196995431,52.4068592289,52.9385883251,5778257
2018-06-01T00:00:00.000Z,53.2359961246,53.4072309183,52.8214276768,52.8214276768,3802671
2018-06-04T00:00:00.000Z,53.5424162818,53.6505645725,53.4072309183,53.4432803486,4539890
2018-06-05T00:00:00.000Z,53.9479723721,54.137231881,53.5334039242,53.6055027847,3325726
2018-06-06T00:00:00.000Z,54.9483440616,54.9663687767,53.8578487965,54.0110588751,8192437
2018-06-07T00:00:00.000Z,54.6689609772,55.0204429221,54.425627323,54.9753811343,5157258
2018-06-08T00:00:00.000Z,54.8221710557,54.9213069889,54.3174790322,54.6148868318,3785980
2018-06-11T00:00:00.000Z,54.9032822738,55.0384676373,54.650936262,54.7500721952,2886786
2018-06-12T00:00:00.000Z,54.9753811343,55.1646406431,54.7680969104,54.9843934919,4477894
2018-06-13T00:00:00.000Z,54.3805655352,55.0655047099,54.3174790322,55.0384676373,4059216
2018-06-14T00:00:00.000Z,54.4616767532,54.7320474801,54.2453801717,54.6058744742,2539707
2018-06-15T00:00:00.000Z,54.0829774884,54.2640689918,53.7026853313,54.1101412139,6527632
2018-06-18T00:00:00.000Z,53.9471588609,54.0467591877,53.6030850044,53.6664670306,8991531
2018-06-19T00:00:00.000Z,52.9602101674,53.421993501,52.5074814089,53.313338599,7211672
2018-06-20T00:00:00.000Z,52.7881732392,53.1775199715,52.5708634351,53.1775199715,5335255
2018-06-21T00:00:00.000Z,52.2267895786,52.7157366378,52.1362438269,52.6614091868,7186477
2018-06-22T00:00:00.000Z,52.9873738929,53.1141379453,52.6161363109,52.6161363109,7114403
2018-06-25T00:00:00.000Z,52.1634075525,52.724791213,51.7378425195,52.724791213,9790554
2018-06-26T00:00:00.000Z,52.3626082062,52.5255905592,52.1452984021,52.2539533041,3708118
2018-06-27T00:00:00.000Z,52.1996258531,53.1956291218,52.1815167028,52.6433000364,5787753
2018-06-28T00:00:00.000Z,52.3988265069,52.5255905592,51.8464974215,52.2177350035,5889365
2018-06-29T00:00:00.000Z,52.5799180103,53.2137382721,52.5074814089,52.5074814089,5042866
2018-07-02T00:00:00.000Z,52.29922618,52.4169356572,51.927988598,52.1996258531,7682862
2018-07-03T00:00:00.000Z,52.2086804283,52.9602101674,52.0909709511,52.6342454613,3389430
2018-07-05T00:00:00.000Z,52.6614091868,52.7066820626,52.1634075525,52.5708634351,5559184
2018-07-06T00:00:00.000Z,52.9239918667,53.0779196446,52.3263899055,52.5708634351,4530920
2018-07-09T00:00:00.000Z,53.3948297755,53.421993501,53.1322470956,53.1775199715,4537813
2018-07-10T00:00:00.000Z,53.847558534,53.8747222595,53.3767206252,53.3767206252,5973637
2018-07-11T00:00:00.000Z,52.942101017,53.4401026514,52.7066820626,53.2861748735,11345587
2018-07-12T00:00:00.000Z,53.0688650694,53.313338599,52.8515552653,53.2680657232,6618968
2018-07-13T00:00:00.000Z,53.0417013439,53.2318474225,52.8968281412,52.9783193177,3462018
2018-07-16T00:00:00.000Z,52.6161363109,53.1775199715,52.4984268337,53.0688650694,4491575
2018-07-17T00:00:00.000Z,53.3042840238,53.4853755272,52.4622085331,52.6614091868,7681982
2018-07-18T00:00:00.000Z,52.8062823895,53.5487575534,52.8062823895,53.2409019976,5887189
2018-07-19T00:00:00.000Z,52.9964284681,53.0598104942,52.6251908861,52.9964284681,6417509
2018-07-20T00:00:00.000Z,52.779118664,52.9692647426,52.5346451344,52.779118664,7321014
2018-07-23T00:00:00.000Z,52.4893722586,52.779118664,52.4440993827,52.7610095136,4149457
2018-07-24T00:00:00.000Z,53.1684653963,53.4672663769,52.8606098405,52.8606098405,7116827
2018-07-25T00:00:00.000Z,53.5849758541,53.6574124554,52.8243915398,53.1956291218,4733608
2018-07-26T00:00:00.000Z,53.8928314099,53.9924317367,53.4038843507,53.5759212789,6197677
2018-07-27T00:00:00.000Z,53.6936307561,54.1010866388,53.5578121286,54.0558137629,5521057
2018-07-30T00:00:00.000Z,53.5940304293,54.0829774884,53.5034846776,53.7479582071,3472168
2018-07-31T00:00:00.000Z,54.0829774884,54.218796116,53.6936307561,53.7117399065,5237590
2018-08-01T00:00:00.000Z,53.5306484031,54.0829774884,53.4310480762,53.9652680112,6060357
2018-08-02T00:00:00.000Z,53.1775199715,53.204683697,52.5708634351,53.0869742198,9268116
2018-08-03T00:00:00.000Z,53.684576181,53.7117399065,53.3223931742,53.3586114748,5329586
2018-08-06T00:00:00.000Z,53.6664670306,53.8747222595,53.0960287949,53.2680657232,4631077
2018-08-07T00:00:00.000Z,53.847558534,54.1644686649,53.793231083,53.8203948085,4757422
2018-08-08T00:00:00.000Z,53.6211941548,54.0467591877,53.5940304293,53.8928314099,6506249
2018-08-09T00:00:00.000Z,53.9109405602,54.2097415408,53.793231083,53.793231083,4244066
2018-08-10T00:00:00.000Z,53.1322470956,53.6483578803,53.0688650694,53.5487575534,6052286
2018-08-13T00:00:00.000Z,52.5980271606,53.3948297755,52.3988265069,53.1775199715,5436071
2018-08-14T00:00:00.000Z,53.0417013439,53.3178658866,52.779118664,52.8153369647,4136045
2018-08-15T00:00:00.000Z,52.1996258531,52.5346451344,51.6291876174,52.5165359841,8495167
2018-08-16T00:00:00.000Z,52.5165359841,52.8062823895,52.3988265069,52.3988265069,6344664
2018-08-17T00:00:00.000Z,52.9058827164,53.0054830432,52.3988265069,52.4169356572,5258994
2018-08-20T00:00:00.000Z,53.2771202983,53.3767206252,53.0054830432,53.0054830432,4841534
2018-08-21T00:00:00.000Z,53.4853755272,53.7298490568,53.2952294487,53.3857752004,4958048
2018-08-22T00:00:00.000Z,53.2137382721,53.5487575534,53.1503562459,53.4582118017,5432679
2018-08-23T00:00:00.000Z,52.8515552653,53.1050833701,52.7066820626,53.1050833701,4442032
2018-08-24T00:00:00.000Z,53.5397029782,53.6121395796,53.0779196446,53.1322470956,4951582
2018-08-27T00:00:00.000Z,54.273123567,54.4451604952,53.6483578803,53.6483578803,5609088
2018-08-28T00:00:00.000Z,54.0648683381,54.5990882731,53.8928314099,54.3546147435,3843119
2018-08-29T00:00:00.000Z,54.4723242207,54.5719245476,53.8385039588,54.0739229133,4278504
2018-08-30T00:00:00.000Z,53.8294493837,54.4723242207,53.6664670306,54.218796116,5839252
2018-08-31T00:00:00.000Z,53.6664670306,54.0920320636,53.5487575534,53.7479582071,4280737
2018-09-04T00:00:00.000Z,53.2952294487,53.5487575534,53.0235921936,53.5215938279,5972217
2018-09-05T00:00:00.000Z,53.6483578803,53.7479582071,53.0960287949,53.2499565728,4640380
2018-09-06T00:00:00.000Z,53.7570127823,54.0739229133,53.3857752004,53.7117399065,6004089
2018-09-07T00:00:00.000Z,53.4038843507,53.6030850044,53.0507559191,53.3586114748,7299060
2018-09-10T00:00:00.000Z,53.4672663769,53.7570127823,53.4401026514,53.5487575534,4771496
2018-09-11T00:00:00.000Z,53.5759212789,53.7117399065,52.887773566,53.0779196446,7748971
2018-09-12T00:00:00.000Z,53.6030850044,53.847558534,53.3586114748,53.5668667037,6241297
2018-09-13T00:00:00.000Z,53.8113402333,54.2097415408,53.7841765078,54.0286500374,4102894
2018-09-14T00:00:00.000Z,53.793231083,54.0286500374,53.6574124554,53.9290497105,4853712
2018-09-17T00:00:00.000Z,53.9833771616,54.3002872925,53.7751219327,53.7751219327,3883388
2018-09-18T00:00:00.000Z,54.0377046126,54.327451018,53.847558534,54.1373049394,4078526
2018-09-19T00:00:00.000Z,54.6262519986,54.8526163778,54.0920320636,54.0920320636,7927195
2018-09-20T00:00:00.000Z,55.2147993846,55.3777817377,54.9884350054,55.0065441557,5597646
2018-09-21T00:00:00.000Z,55.0960033584,55.5417933459,54.9504392808,55.4417180426,8136182
2018-09-24T00:00:00.000Z,54.3226941963,54.9868303002,54.2317166479,54.9140482614,4600665
2018-09-25T00:00:00.000Z,54.0406637961,54.5046492933,53.9769795121,54.4500627642,5069037
2018-09-26T00:00:00.000Z,53.50389626,54.0133705315,53.3947232019,53.7768289055,8511276
2018-09-27T00:00:00.000Z,53.0399107628,53.4675052406,52.9762264789,53.4675052406,6279925
2018-09-28T00:00:00.000Z,52.7032938334,52.967128724,52.6032185301,52.8852489304,5380947
2018-10-01T00:00:00.000Z,53.2309636146,53.4493097309,52.9944219886,52.9944219886,4386480
2018-10-02T00:00:00.000Z,53.4584074858,53.5948738085,53.1854748404,53.267354634,3673757
2018-10-03T00:00:00.000Z,53.0763017822,53.7131446215,53.0308130079,53.6403625828,3935036
2018-10-04T00:00:00.000Z,52.8306624013,53.0581062725,52.4121656783,53.0581062725,5578897
2018-10-05T00:00:00.000Z,52.4394589428,52.9307377046,52.2211128265,52.730587098,5352175
2018-10-08T00:00:00.000Z,52.4121656783,52.5031432268,52.011864465,52.2302105813,6290341
2018-10-09T00:00:00.000Z,50.6744945024,51.7298340647,50.5926147087,51.7298340647,11357388
2018-10-10T00:00:00.000Z,49.3462222946,50.7290810314,49.3280267849,50.7017877669,13201683
2018-10-11T00:00:00.000Z,48.7730637392,49.7465235079,48.6002063971,49.3098312752,18286782
2018-10-12T00:00:00.000Z,48.9095300619,49.7010347336,48.5547176228,49.5554706561,10650524
2018-10-15T00:00:00.000Z,48.7457704746,49.2097559719,48.7275749649,48.900432307,5128260
2018-10-16T00:00:00.000Z,49.5281773915,49.6373504497,48.7275749649,48.900432307,5526543
2018-10-17T00:00:00.000Z,49.2097559719,49.5827639206,48.8913345522,49.4735908624,8534954
2018-10-18T00:00:00.000Z,48.6547929261,49.4553953528,48.3909580356,48.9823121007,7693953
2018-10-19T00:00:00.000Z,48.3090782419,48.9732143458,48.2271984483,48.5365221131,7105852
2018-10-22T00:00:00.000Z,47.9269725383,48.6911839455,47.7632129511,48.5183266034,13326457
2018-10-23T00:00:00.000Z,47.4538892862,47.6995286671,46.4258429884,47.1536633763,20201873
2018-10-24T00:00:00.000Z,45.9527597363,47.5175735702,45.852684433,47.2810319441,20634010
2018-10-25T00:00:00.000Z,46.5441138015,46.8989262405,46.1620080978,46.2256923818,14255848
2018-10-26T00:00:00.000Z,46.271181156,46.753362163,45.5706540327,45.8981732073,23979274
2018-10-29T00:00:00.000Z,46.1620080978,47.1991521505,45.6889248458,46.8625352211,17412655
2018-10-30T00:00:00.000Z,47.2173476602,47.3083252087,45.9891507557,46.03463953,23172589
2018-10-31T00:00:00.000Z,47.8632882544,48.1726119192,47.5539645896,47.7541151962,13167732
2018-11-01T00:00:00.000Z,49.2097559719,49.3280267849,48.3909580356,48.7366727198,13724259
2018-11-02T00:00:00.000Z,49.0914851588,49.6828392239,48.4455445646,49.5463729012,13439825
2018-11-05T00:00:00.000Z,49.2370492364,49.3553200494,48.8731390425,49.1278761782,7856778
2018-11-06T00:00:00.000Z,50.0467494179,50.0922381921,49.2461469913,49.382613314,6572605
2018-11-07T00:00:00.000Z,50.9474271478,50.9747204123,50.1195314566,50.4288551215,6781139
2018-11-08T00:00:00.000Z,50.7290810314,50.9565249026,50.4652461409,50.6653967475,6447413
2018-11-09T00:00:00.000Z,50.0194561533,50.4288551215,49.6464482046,50.4288551215,9012442
2018-11-12T00:00:00.000Z,49.2825380106,50.0558471727,49.1824627073,49.9557718694,10059829
2018-11-13T00:00:00.000Z,49.1369739331,49.91938085,49.0641918943,49.3917110688,9506174
2018-11-14T00:00:00.000Z,49.082387404,49.7829145273,48.8276502683,49.4281020882,9726306
2018-11-15T00:00:00.000Z,49.7556212627,49.9921628888,48.9186278167,48.9186278167,12033900
2018-11-16T00:00:00.000Z,50.2559977794,50.3833663472,49.4644931076,49.6009594303,8731044
2018-11-19T00:00:00.000Z,49.5372751464,50.4197573666,49.4008088237,50.1468247212,12284178
2018-11-20T00:00:00.000Z,48.6365974165,49.1642671976,48.4182513001,49.0641918943,11259331
2018-11-21T00:00:00.000Z,49.0278008749,49.500884127,48.8003570037,48.8003570037,7013354
2018-11-23T00:00:00.000Z,48.5001310937,48.8276502683,48.3545670162,48.5729131325,3151109
2018-11-26T00:00:00.000Z,49.0550941395,49.2279514816,48.7639659843,48.9186278167,5357316
2018-11-27T00:00:00.000Z,48.4546423195,48.9550188361,48.127123145,48.6820861907,5871147
2018-11-28T00:00:00.000Z,49.200658217,49.200658217,47.9269725383,48.5820108874,8531041
2018-11-29T00:00:00.000Z,49.5554706561,49.8375010564,49.082387404,49.1915604622,7138196
2018-11-30T00:00:00.000Z,49.6828392239,49.8284033015,49.1551694428,49.2097559719,6058166
2018-12-03T00:00:00.000Z,50.5562236893,51.0747957157,50.0194561533,50.7108855218,8574077
2018-12-04T00:00:00.000Z,49.0550941395,50.5926147087,48.9732143458,50.4925394054,9045808
2018-12-06T00:00:00.000Z,48.3909580356,48.3909580356,47.1991521505,48.2362962031,13225283
2018-12-07T00:00:00.000Z,47.226445415,49.1278761782,47.0717835826,48.3454692613,14026307
2018-12-10T00:00:00.000Z,47.3538139829,47.5539645896,46.4986250272,47.2446409247,11664895
2018-12-11T00:00:00.000Z,47.1991521505,48.4637400743,47.0080992987,48.1908074289,10071101
2018-12-12T00:00:00.000Z,47.6085511186,48.1635141644,47.5812578541,47.8996792738,7450950
2018-12-13T00:00:00.000Z,47.0535880729,47.9087770286,46.8807307308,47.7541151962,14628594
2018-12-14T00:00:00.000Z,46.689677879,47.1627611311,46.5168205369,46.689677879,7979386
2018-12-17T00:00:00.000Z,45.8890754524,47.0672347052,45.5888495424,46.753362163,15251643
2018-12-18T00:00:00.000Z,46.1438125881,46.7078733887,45.8617821879,46.2347901366,11682913
2018-12-19T00:00:00.000Z,45.5160675036,47.1172723569,45.3068191421,46.2165946269,19700379
2018-12-20T00:00:00.000Z,44.9065179288,45.8253911685,44.4516301865,45.3886989358,23173123
2018-12-21T00:00:00.000Z,44.5049430299,45.896867174,44.4591560514,45.1551181235,20556071
2018-12-24T00:00:00.000Z,43.3511111735,44.559887404,43.3236389865,44.2119063679,11328242
2018-12-26T00:00:00.000Z,45.2924790588,45.3107938502,43.0855466987,43.5525738786,17116068
2018-12-27T00:00:00.000Z,46.1258020661,46.1441168575,44.5415726126,44.733877922,14923615
2018-12-28T00:00:00.000Z,45.8785523826,46.6177373623,45.7045618646,46.3730517496,9453041
2018-12-31T00:00:00.000Z,46.2631630014,46.3455795626,45.750348843,46.0342281093,7797996
2019-01-02T00:00:00.000Z,46.5012552892,46.6752458072,45.3291086415,45.5855157207,9096305
2019-01-03T00:00:00.000Z,45.1825903106,46.2540056057,45.0910163537,46.2540056057,9833967
2019-01-04T00:00:00.000Z,46.9591250735,47.1422729872,45.8419227999,45.9151819654,8950618
2019-01-07T00:00:00.000Z,47.1239581958,47.6825593326,46.6660884116,46.9774398649,7468344
2019-01-08T00:00:00.000Z,47.6184575628,47.6917167283,47.0873286131,47.3528930879,10328615
2019-01-09T00:00:00.000Z,47.6367723542,47.8199202679,47.1880599656,47.7375037067,8125154
2019-01-10T00:00:00.000Z,48.0580125557,48.0854847428,47.2521617354,47.2979487138,8471371
2019-01-11T00:00:00.000Z,47.8657072463,47.9847533902,47.554355793,47.8107628722,6186215
2019-01-14T00:00:00.000Z,47.4994114189,47.7558184981,47.206374757,47.4444670448,11503238
2019-01-15T00:00:00.000Z,47.1880599656,47.4902540232,46.8950233037,47.1972173613,7547102
2019-01-16T00:00:00.000Z,47.3712078793,47.6184575628,47.1239581958,47.1972173613,13718673
2019-01-17T00:00:00.000Z,48.2045308867,48.3144196349,47.1148008001,47.1148008001,10205511
2019-01-18T00:00:00.000Z,49.0012243113,49.2301592034,48.4700953615,48.6074562968,8757425
2019-01-22T00:00:00.000Z,48.3235770306,48.8547059803,48.0396977643,48.7722894191,7433445
2019-01-23T00:00:00.000Z,47.9939107859,48.5250397356,47.5360410016,48.3968361961,5704980
2019-01-24T00:00:00.000Z,47.7375037067,48.0305403686,47.526883606,47.728346311,5249672
2019-01-25T00:00:00.000Z,48.6440858796,48.9096503544,48.2686326565,48.4700953615,4916976
2019-01-28T00:00:00.000Z,48.5708267141,48.6074562968,48.1495865126,48.2961048435,5971989
2019-01-29T00:00:00.000Z,49.0744834768,49.211844412,48.689872858,48.689872858,8222997
2019-01-30T00:00:00.000Z,49.5964550308,49.9902230453,49.0744834768,49.2759461818,7073290
2019-01-31T00:00:00.000Z,48.8547059803,49.0653260811,48.0122255773,48.5341971313,12475263
2019-02-01T00:00:00.000Z,49.0012243113,49.1202704552,48.6074562968,48.8272337933,5539469
2019-02-04T00:00:00.000Z,48.9188077501,48.9645947285,48.5891415054,48.9096503544,3557811
2019-02-05T00:00:00.000Z,49.2759461818,49.3949923257,49.0012243113,49.0286964983,4428865
2019-02-06T00:00:00.000Z,48.9829095199,49.2301592034,48.8913355631,49.037853894,4955033
2019-02-07T00:00:00.000Z,48.3052622392,48.7631320235,47.9114942247,48.6715580666,6367955
2019-02-08T00:00:00.000Z,48.2594752608,48.2686326565,47.6459297499,48.0396977643,4521382
2019-02-11T00:00:00.000Z,48.3327344263,48.4975675486,48.1037995341,48.4334657788,4158324
2019-02-12T00:00:00.000Z,49.4133071171,49.4774088869,48.6440858796,48.7814468148,10069829
2019-02-13T00:00:00.000Z,49.4774088869,49.8345473186,49.4590940955,49.6880289877,7347124
2019-02-14T00:00:00.000Z,49.2210018077,49.5781402394,49.0836408724,49.2484739948,4884989
2019-02-15T00:00:00.000Z,49.8894916927,50.0176952323,49.5231958653,49.7612881531,7647158
2019-02-19T00:00:00.000Z,50.200843146,50.4389354338,49.6605568006,49.706343779,12264493
2019-02-20T00:00:00.000Z,51.0616383404,51.3729897937,50.2191579374,50.2924171029,11309283
2019-02-21T00:00:00.000Z,50.8601756354,51.2447862541,50.6495555346,51.1257401102,8551895
2019-02-22T00:00:00.000Z,51.0799531318,51.2356288585,50.8968052181,51.1165827145,4790764
2019-02-25T00:00:00.000Z,51.4096193765,51.5561377074,51.1806844843,51.2905732326,6187927
2019-02-26T00:00:00.000Z,51.1165827145,51.4462489592,51.0982679232,51.2905732326,6192295
2019-02-27T00:00:00.000Z,51.0341661534,51.18984188,50.7044999087,51.0066939663,4631198
2019-02-28T00:00:00.000Z,50.4114632468,51.0250087577,50.3015744986,50.9792217793,8762524
2019-03-01T00:00:00.000Z,50.347361477,51.0433235491,50.173370959,50.7777590742,9841530
2019-03-04T00:00:00.000Z,50.5762963691,50.7869164699,49.8070751316,50.4572502252,7960375
2019-03-05T00:00:00.000Z,50.3382040813,50.5946111605,50.2832597072,50.4664076209,5231730
2019-03-06T00:00:00.000Z,50.4480928295,50.8052312612,50.374833664,50.4847224123,4615534
2019-03-07T00:00:00.000Z,50.0360100237,50.347361477,49.6605568006,50.3382040813,11961864
2019-03-08T00:00:00.000Z,50.1184265849,50.1550561676,49.504881074,49.7704455488,7144551
2019-03-11T00:00:00.000Z,50.8327034483,50.8510182397,50.2557875201,50.3290466856,6857708
2019-03-12T00:00:00.000Z,51.0250087577,51.3180454196,50.9059626138,50.9059626138,7216143
2019-03-13T00:00:00.000Z,51.2722584412,51.5927672902,51.1715270887,51.3088880239,5518388
2019-03-14T00:00:00.000Z,50.8876478224,51.2356288585,50.7686016785,51.1257401102,5039791
2019-03-15T00:00:00.000Z,50.9509254266,51.3463928983,50.7577901497,51.0980761138,7259022
2019-03-18T00:00:00.000Z,51.0704853599,51.1440607035,50.6842148061,50.9877130984,4345470
2019-03-19T00:00:00.000Z,51.0061069343,51.6406942726,50.7761839856,51.3188021445,5271277
2019-03-20T00:00:00.000Z,50.9601223445,51.226832965,50.4726856934,50.9785161804,11234984
2019-03-21T00:00:00.000Z,51.5027405034,51.6958757803,50.7301993959,50.7853809036,7959661
2019-03-22T00:00:00.000Z,49.9668552063,51.061288442,49.8748860268,51.052091524,9123744
2019-03-25T00:00:00.000Z,49.8748860268,50.3255350062,49.7921137653,49.9392644524,6562715
2019-03-26T00:00:00.000Z,50.178384319,50.3347319241,49.8197045191,50.2059750729,5899772
2019-03-27T00:00:00.000Z,50.1140058934,50.2979442524,49.7553260935,50.0496274678,9782585
2019-03-28T00:00:00.000Z,50.6014425446,50.6290332985,50.1691874011,50.187581237,4870911
2019-03-29T00:00:00.000Z,51.0428946061,51.061288442,50.4267011036,50.6566240523,6327316
2019-04-01T00:00:00.000Z,51.8062387957,51.8798141393,51.3371959804,51.401574406,6454300
2019-04-02T00:00:00.000Z,51.9809802367,52.2017062674,51.7234665342,51.9349956469,7112307
2019-04-03T00:00:00.000Z,52.6615521647,52.9926412108,52.2476908571,52.4040384622,17364483
2019-04-04T00:00:00.000Z,53.1949734057,53.2133672416,52.6707490827,52.6983398365,6102846
2019-04-05T00:00:00.000Z,53.1765795698,53.3881086826,53.0202319647,53.2041703236,3668642
2019-04-08T00:00:00.000Z,53.1949734057,53.2501549134,52.9190658673,53.139791898,6574723
2019-04-09T00:00:00.000Z,52.8087028519,53.0478227185,52.6523552468,52.9742473749,6110767
2019-04-10T00:00:00.000Z,52.7811120981,52.9558535391,52.5787799032,52.8546874416,3797388
2019-04-11T00:00:00.000Z,52.7535213442,52.9466566211,52.6063706571,52.7627182622,3494571
2019-04-12T00:00:00.000Z,53.4524871082,53.4524871082,53.0202319647,53.1857764877,3608661
2019-04-15T00:00:00.000Z,53.2041703236,53.48927478,53.1122011442,53.4524871082,2705083
2019-04-16T00:00:00.000Z,53.4432901902,53.4524871082,52.9006720314,53.1489888159,3737478
2019-04-17T00:00:00.000Z,53.1122011442,53.8019699902,53.0938073083,53.5536532056,3370239
2019-04-18T00:00:00.000Z,53.1765795698,53.314533339,52.9006720314,53.1581857339,3634417
2019-04-22T00:00:00.000Z,52.8178997698,53.1489888159,52.7443244263,52.9742473749,5988068
2019-04-23T00:00:00.000Z,53.0570196365,53.2225641595,52.6063706571,52.7351275083,7645160
2019-04-24T00:00:00.000Z,52.7259305904,53.1673826518,52.7259305904,53.0018381288,3808269
2019-04-25T00:00:00.000Z,52.0545555802,52.5603860673,51.8890110572,52.4868107238,5180061
2019-04-26T00:00:00.000Z,52.4868107238,52.624764493,51.9533894828,52.0545555802,4950092
2019-04-29T00:00:00.000Z,52.3856446263,52.5327953135,52.1925093494,52.3488569545,6056504
2019-04-30T00:00:00.000Z,52.8362936057,52.9006720314,52.2568877751,52.5235983955,3399227
2019-05-01T00:00:00.000Z,51.8798141393,52.9098689493,51.8706172213,52.9098689493,6550939
2019-05-02T00:00:00.000Z,51.6131035188,51.9074048931,51.2544237189,51.6314973547,10973368
2019-05-03T00:00:00.000Z,52.1189340059,52.1465247597,51.6682850265,51.7142696162,6033379
2019-05-06T00:00:00.000Z,51.3739836522,51.576315847,50.877350083,50.877350083,15601099
2019-05-07T00:00:00.000Z,50.4726856934,50.9785161804,50.2059750729,50.886547001,9750966
2019-05-08T00:00:00.000Z,50.4267011036,50.6658209702,50.2151719908,50.4358980216,6159679
2019-05-09T00:00:00.000Z,50.0312336319,50.2243689088,49.4610247192,49.8564921909,6714372
2019-05-10T00:00:00.000Z,50.71180556,50.8957439189,49.7277353396,49.9392644524,6472860
2019-05-13T00:00:00.000Z,49.5713877345,50.6750178882,49.1943140987,49.7737199294,7048777
2019-05-14T00:00:00.000Z,49.9944459601,50.3715195959,49.6173723243,49.7461291755,6101857
2019-05-15T00:00:00.000Z,49.8656891088,50.2243689088,49.4518278012,49.663356914,5262173
2019-05-16T00:00:00.000Z,50.5646548728,50.7301993959,50.2427627447,50.2427627447,4905329
2019-05-17T00:00:00.000Z,50.2611565806,50.6198363805,50.0404305498,50.178384319,6083322
2019-05-20T00:00:00.000Z,49.5437969807,50.012839796,49.4610247192,49.8105076012,5016528
2019-05-21T00:00:00.000Z,50.3071411703,50.3807165139,49.8289014371,49.9024767806,4371714
2019-05-22T00:00:00.000Z,49.9576582883,50.3991103498,49.9576582883,50.2151719908,5308497
2019-05-23T00:00:00.000Z,49.1943140987,49.5897815704,48.973588068,49.4242370474,4922673
2019-05-24T00:00:00.000Z,49.4702216371,49.838098355,49.2035110167,49.6909476679,4090366
2019-05-28T00:00:00.000Z,48.973588068,49.6173723243,48.9368003962,49.4610247192,4826056
2019-05-29T00:00:00.000Z,48.9827849859,49.0563603295,48.4677575809,48.5965144322,8738785
2019-05-30T00:00:00.000Z,49.0655572475,49.2862832782,48.9368003962,49.0011788218,4475082
2019-05-31T00:00:00.000Z,48.5137421706,48.7252712834,48.3022130579,48.4861514168,5991764
2019-06-03T00:00:00.000Z,50.0404305498,50.0588243857,48.5137421706,48.6516959398,13155424
2019-06-04T00:00:00.000Z,51.4475589957,51.5487250932,50.2887473344,50.5830487087,17778221
2019-06-05T00:00:00.000Z,51.8246326316,51.9441925649,51.052091524,51.7694511239,19704292
2019-06-06T00:00:00.000Z,52.440826134,52.615567575,51.8982079751,52.0821463341,19911719
2019-06-07T00:00:00.000Z,52.9098689493,53.1030042262,52.6707490827,52.7811120981,23211132
2019-06-10T00:00:00.000Z,53.0018381288,53.314533339,52.9558535391,53.2409579954,14362623
2019-06-11T00:00:00.000Z,52.965050457,53.480077862,52.8730812775,53.2777456672,7868652
2019-06-12T00:00:00.000Z,53.139791898,53.2133672416,52.9282627852,52.9926412108,3550419
2019-06-13T00:00:00.000Z,53.4524871082,53.5168655338,53.2685487493,53.3329271749,7392116
2019-06-14T00:00:00.000Z,53.2225641595,53.3973056005,53.0386258006,53.3421240928,3937713
2019-06-17T00:00:00.000Z,52.7351275083,53.1765795698,52.6615521647,53.139791898,7507049
2019-06-18T00:00:00.000Z,53.1489888159,53.5168655338,52.965050457,53.0202319647,6887864
2019-06-19T00:00:00.000Z,52.8546874416,53.1673826518,52.5787799032,53.1489888159,7166406
2019-06-20T00:00:00.000Z,53.5260624518,53.6732131389,53.0662165544,53.5260624518,6743781
2019-06-21T00:00:00.000Z,53.3569311307,53.588233936,53.3014184574,53.4957128139,5826009
2019-06-24T00:00:00.000Z,53.5604775994,53.671502946,53.1441325498,53.3754353552,4601885
2019-06-25T00:00:00.000Z,53.588233936,53.8010325169,53.412443804,53.6252423849,5715908
2019-06-26T00:00:00.000Z,53.4957128139,53.7270156192,53.4216959162,53.5604775994,4184790
2019-06-27T00:00:00.000Z,53.671502946,53.7640240681,53.541973375,53.5789818238,3438991
2019-06-28T00:00:00.000Z,54.1248564444,54.1988733421,53.6992592826,53.7547719559,5008512
2019-07-01T00:00:00.000Z,54.541201494,54.5504536062,54.0878479955,54.5226972695,5975969
2019-07-02T00:00:00.000Z,54.4856888207,54.541201494,54.1341085566,54.541201494,6320099
2019-07-03T00:00:00.000Z,54.7632521871,54.7632521871,54.3469071375,54.4486803718,2475774
