DATE,SPY_CLOSE,SPY_HIGH,SPY_LOW,SPY_OPEN,SPY_VOLUME
2015-09-04T00:00:00.000Z,167.1456671924,168.2478791314,166.2951414441,167.3713168807,207080961
2015-09-08T00:00:00.000Z,171.3722594309,171.5024419434,169.384806407,170.0530766378,116025739
2015-09-09T00:00:00.000Z,169.0289742063,173.1167050982,168.6731420055,172.9865225857,149347735
2015-09-10T00:00:00.000Z,169.9749671303,171.163967411,168.5863536638,168.855397523,158611063
2015-09-11T00:00:00.000Z,170.747383371,170.8168140443,168.8293610205,169.5670619245,119691212
2015-09-14T00:00:00.000Z,170.0877919744,170.9817118935,169.6104560954,170.9296388885,79451983
2015-09-15T00:00:00.000Z,172.2314640133,172.7001210582,170.0704343061,170.6345585269,113806176
2015-09-16T00:00:00.000Z,173.6981869873,173.9325155097,172.1967486767,172.5525808774,99581557
2015-09-17T00:00:00.000Z,173.316318284,176.0848663828,172.951807249,173.5940409773,276046618
2015-09-18T00:00:00.000Z,170.4466010154,173.3432160613,170.0976112508,170.7519670593,223657456
2015-09-21T00:00:00.000Z,171.3888733797,172.4707416498,170.3157298536,171.3888733797,105726209
2015-09-22T00:00:00.000Z,169.1727883747,169.6613740451,168.0036726634,169.1553388864,153890876
2015-09-23T00:00:00.000Z,168.9110460512,169.8445936715,168.3090387074,169.3560080011,92790620
2015-09-24T00:00:00.000Z,168.3264881956,168.7801748895,166.2587238405,167.6459581547,159378840
2015-09-25T00:00:00.000Z,168.2741397309,170.1325102272,167.3493168548,169.8184194391,155054777
2015-09-28T00:00:00.000Z,163.9466666503,167.4365642959,163.7110985592,167.3231426225,178515871
2015-09-29T00:00:00.000Z,164.0949873002,165.5432948232,163.0916417271,164.2607574384,159045572
2015-09-30T00:00:00.000Z,167.1573724843,167.366766343,165.2815524997,166.0929537024,163452044
2015-10-01T00:00:00.000Z,167.6285086665,167.9425994546,165.6130927761,167.5848849459,131078964
2015-10-02T00:00:00.000Z,170.1325102272,170.1586844596,165.0023606881,165.5694690555,211003342
2015-10-05T00:00:00.000Z,173.1599964349,173.395564526,171.2929011944,171.4063228679,126320842
2015-10-06T00:00:00.000Z,172.5667138351,173.6049583847,171.8774590501,173.020400529,110274530
2015-10-07T00:00:00.000Z,173.9801223816,174.3465616344,172.2962467676,173.5351604318,124307295
2015-10-08T00:00:00.000Z,175.5505763222,175.8472176221,173.2646933642,173.5787841524,153055231
2015-10-09T00:00:00.000Z,175.6552732515,176.152583666,175.000917443,175.6988969721,107069240
2015-10-12T00:00:00.000Z,175.8210433897,176.0304372485,175.2888339987,175.7337959486,56395585
2015-10-13T00:00:00.000Z,174.7130008872,176.379427013,174.5385060049,175.0619906518,88038718
2015-10-14T00:00:00.000Z,173.8754254522,175.2539350223,173.5700594082,174.6519276784,99106161
2015-10-15T00:00:00.000Z,176.5451971512,176.5539218953,174.1807914962,174.5646802373,134142195
2015-10-16T00:00:00.000Z,177.3478736097,177.3653230979,176.1700331543,176.9639848687,114580052
2015-10-19T00:00:00.000Z,177.4351210508,177.4351210508,176.3532527807,176.6760683129,76523897
2015-10-20T00:00:00.000Z,177.2082777039,177.8451840242,176.7196920335,176.9814343569,78448484
2015-10-21T00:00:00.000Z,176.1089599455,177.8015603036,175.9344650632,177.6445149096,102038033
2015-10-22T00:00:00.000Z,179.0404739679,179.3022162913,176.1089599455,177.0948560304,174911723
2015-10-23T00:00:00.000Z,181.0558898582,181.4310538552,179.9914710763,180.8203217672,144442340
2015-10-26T00:00:00.000Z,180.5934784202,180.9250186965,180.2183144233,180.8639454877,69032965
2015-10-27T00:00:00.000Z,180.2270391674,180.6022031643,179.5465091265,179.9042236352,77905770
2015-10-28T00:00:00.000Z,182.2948035225,182.3297024989,179.9129483793,180.6022031643,135906725
2015-10-29T00:00:00.000Z,182.2511798019,182.5827200782,181.6578972021,181.7800436197,90525498
2015-10-30T00:00:00.000Z,181.4136043669,182.7310407282,181.2478342288,182.3995004518,131076942
2015-11-02T00:00:00.000Z,183.559891419,183.7605605336,181.6229982257,181.7538693874,86270811
2015-11-03T00:00:00.000Z,184.09210081,184.6679339215,182.9578840751,183.1934521662,95246052
2015-11-04T00:00:00.000Z,183.5511666749,184.5283380157,182.9753335634,184.397466854,96224477
2015-11-05T00:00:00.000Z,183.3504975603,184.0746513218,182.4256746842,183.5947903955,78408744
2015-11-06T00:00:00.000Z,183.254525375,183.4988182102,181.876015805,182.9927830516,110471473
2015-11-09T00:00:00.000Z,181.5444755286,182.7746644487,180.5585794437,182.6176190547,131008660
2015-11-10T00:00:00.000Z,181.9632632461,181.9981622226,180.7679733025,181.0471651141,75874602
2015-11-11T00:00:00.000Z,181.2478342288,182.2948035225,181.1780362758,182.2424550578,67845971
2015-11-12T00:00:00.000Z,178.7176584356,180.654551629,178.7002089474,180.1659659586,121315200
2015-11-13T00:00:00.000Z,176.7109672894,178.5693377857,176.6237198482,178.290145974,153577050
2015-11-16T00:00:00.000Z,179.3981884765,179.4592616853,176.3968765012,176.5190229188,117645231
2015-11-17T00:00:00.000Z,179.2673173148,180.6371021408,178.7525574121,179.7210040088,121123744
2015-11-18T00:00:00.000Z,182.1115838961,182.259904546,179.7210040088,179.7646277293,121342544
2015-11-19T00:00:00.000Z,181.954538502,182.3907757077,181.649172458,181.9894374785,88220465
2015-11-20T00:00:00.000Z,182.6176190547,183.3243233279,182.2250055695,182.7397654723,94011519
2015-11-23T00:00:00.000Z,182.4082251959,183.2021769103,181.9283642697,182.6786922635,64931172
2015-11-24T00:00:00.000Z,182.6525180311,183.0713057486,180.959917673,181.3612559022,98874365
2015-11-25T00:00:00.000Z,182.6263437988,182.9927830516,182.3558767313,182.7833891929,51980062
2015-11-27T00:00:00.000Z,182.8357376575,183.0451315163,182.2250055695,182.7223159841,37317779
2015-11-30T00:00:00.000Z,182.0766849196,183.1236542133,181.9632632461,183.0015077957,112822700
2015-12-01T00:00:00.000Z,183.8129089983,183.9350554159,182.4431241724,182.7310407282,97858418
2015-12-02T00:00:00.000Z,181.9370890138,184.09210081,181.6753466904,183.7605605336,108441259
2015-12-03T00:00:00.000Z,179.3894637324,182.4780231489,178.6391357386,182.1988313372,166224154
2015-12-04T00:00:00.000Z,182.8880861222,183.1934521662,179.3894637324,179.3894637324,192913879
2015-12-07T00:00:00.000Z,181.7800436197,182.9840583075,180.7766980466,182.5478211018,102027111
2015-12-08T00:00:00.000Z,180.5585794437,181.727695155,179.5377843824,180.1572412145,103372367
2015-12-09T00:00:00.000Z,179.1538956413,182.0679601755,178.1418253241,179.895498891,162401537
2015-12-10T00:00:00.000Z,179.6163070794,180.9773671612,178.9794007591,179.2236935943,116128884
2015-12-11T00:00:00.000Z,176.1351341778,178.1069263476,175.8123186456,177.4176715626,211125329
2015-12-14T00:00:00.000Z,177.0250580775,177.1559292392,174.4512585638,176.300904316,182385177
2015-12-15T00:00:00.000Z,178.8834285738,179.8257009381,176.9988838451,178.595512018,154069569
2015-12-16T00:00:00.000Z,181.5008518081,181.8149425962,178.6827594592,180.0525442851,197017008
2015-12-17T00:00:00.000Z,178.7351079239,181.8934652932,178.7176584356,181.8236673403,173092476
2015-12-18T00:00:00.000Z,175.5693781457,178.1236571699,175.4026039139,177.9832157115,251393535
2015-12-21T00:00:00.000Z,177.0176806852,177.2020100993,175.6308212838,176.7894633153,99094290
2015-12-22T00:00:00.000Z,178.6239798653,178.9311955555,176.9123495914,177.9393277557,111026246
2015-12-23T00:00:00.000Z,180.8359328346,180.8798207904,179.5719597093,179.6685132119,110987228
2015-12-24T00:00:00.000Z,180.5374947356,181.1080381602,180.3092773657,180.5726051002,48542150
2015-12-28T00:00:00.000Z,180.1249479516,180.1688359074,179.0101938758,179.8177322615,65899939
2015-12-29T00:00:00.000Z,182.0472404131,182.3895664679,181.2309244363,181.2660348009,92640672
2015-12-30T00:00:00.000Z,180.7569345143,181.8804661813,180.6077154648,181.7926902698,63317679
2015-12-31T00:00:00.000Z,178.9487507378,180.7218241497,178.9487507378,180.0547272225,114877859
2016-01-04T00:00:00.000Z,176.4471407716,176.4559139739,174.3141791005,175.9819293185,222353500
2016-01-05T00:00:00.000Z,176.7455762373,177.219560015,175.5957135525,176.7806804576,110845800
2016-01-06T00:00:00.000Z,174.5160733523,175.6044867548,173.4452063544,174.0947393218,152112600
2016-01-07T00:00:00.000Z,170.3291588636,173.304761385,169.9253835264,171.4526896528,213436100
2016-01-08T00:00:00.000Z,168.4595275602,171.9091279035,168.1610929722,171.3298033767,209817200
2016-01-11T00:00:00.000Z,168.6263044253,169.7673939078,166.6162413189,169.4162823621,187941300
2016-01-12T00:00:00.000Z,169.9868336865,170.768038421,167.7748763284,170.1272777782,172330500
2016-01-13T00:00:00.000Z,165.7472554064,171.040141991,165.3522664381,170.6802572429,221168900
2016-01-14T00:00:00.000Z,168.4683007626,169.6357221408,164.7202789976,166.3792428469,240795600
2016-01-15T00:00:00.000Z,164.8519375983,165.6858061241,162.8418744919,163.9390733854,314240200
2016-01-19T00:00:00.000Z,165.071377377,166.8707861957,163.4387445457,166.739127595,195244400
2016-01-20T00:00:00.000Z,162.9559743993,164.5798340282,158.8919584752,162.4117681369,286547800
2016-01-21T00:00:00.000Z,163.8688509007,165.7823596267,162.0694420821,163.4475309144,195772900
2016-01-22T00:00:00.000Z,167.230670066,167.4413243537,165.7911459955,166.5811239322,168319600
2016-01-25T00:00:00.000Z,164.7027194265,166.9058904159,164.5008392189,166.7040093306,130371700
2016-01-26T00:00:00.000Z,166.949781005,167.2394432684,165.036272279,165.3873706583,141036800
2016-01-27T00:00:00.000Z,165.1328266594,168.1435342789,164.1936182622,166.4055747426,185681700
2016-01-28T00:00:00.000Z,165.9930270808,166.949781005,164.2813994402,166.739127595,143798800
2016-01-29T00:00:00.000Z,170.0394966001,170.1799415696,166.6689051103,166.7917905086,210529300
2016-02-01T00:00:00.000Z,169.9780473178,170.7943703166,168.3893050755,168.994961498,136061600
2016-02-02T00:00:00.000Z,166.9146767847,168.5034181492,166.3704564781,168.4946458246,182564900
2016-02-03T00:00:00.000Z,167.9153212978,168.3366421619,164.2287356489,168.0118756782,205054900
2016-02-04T00:00:00.000Z,168.1786516655,169.188069381,166.739127595,167.3974469311,139531800
2016-02-05T00:00:00.000Z,164.9748229966,168.2400877815,164.3165036605,167.6432177277,180788300
2016-02-08T00:00:00.000Z,162.7540933139,163.368522061,160.4543688219,163.0613142706,191526700
2016-02-09T00:00:00.000Z,162.7628665162,164.0882906794,160.8054672012,160.9459121706,184513100
2016-02-10T00:00:00.000Z,162.6224347132,165.3171481736,162.4907629462,163.6230801041,148214100
2016-02-11T00:00:00.000Z,160.5070326132,161.5954583044,158.9533945912,160.0505934847,219058900
2016-02-12T00:00:00.000Z,163.8161879871,163.8337335141,161.4725729061,162.3503320209,127632400
2016-02-16T00:00:00.000Z,166.5811239322,166.6074558279,164.6939471019,165.6945916151,120250700
2016-02-17T00:00:00.000Z,169.3021824547,169.6883982208,167.6607641324,167.7924358995,136009500
2016-02-18T00:00:00.000Z,168.6087448542,169.6445076318,168.2839783705,169.5830583494,102343000
2016-02-19T00:00:00.000Z,168.5297500449,168.6877405413,167.1692207837,167.8012082241,114793000
2016-02-22T00:00:00.000Z,170.9699195063,171.1191368003,170.1009327161,170.1711552008,103640300
2016-02-23T00:00:00.000Z,168.810639106,170.5661573356,168.6877405413,170.2852682745,111455300
2016-02-24T00:00:00.000Z,169.5830583494,169.8727206128,166.1773617615,167.3272244464,150812200
2016-02-25T00:00:00.000Z,171.637011167,171.6457975358,169.2582918657,170.0482698025,110728300
2016-02-26T00:00:00.000Z,171.2420221987,172.6376565579,171.0752462113,172.5411153439,129833700
2016-02-29T00:00:00.000Z,169.8990525085,172.2426675895,169.6971714231,171.2595817697,125918100
2016-03-01T00:00:00.000Z,173.8928591142,173.9806402922,170.6802572429,171.1718005917,141799700
2016-03-02T00:00:00.000Z,174.6740638486,174.72672764,173.1379853977,173.5680917527,102415000
2016-03-03T00:00:00.000Z,175.3587150804,175.3762737738,173.8928591142,174.4897282902,95172200
2016-03-04T00:00:00.000Z,175.9292532385,176.736803035,174.7003957443,175.5605961658,129293600
2016-03-07T00:00:00.000Z,176.0696973301,176.4910313606,174.8935036273,174.9724984366,100219000
2016-03-08T00:00:00.000Z,174.1474031132,175.4816004787,173.9806402922,174.9549529097,123974900
2016-03-09T00:00:00.000Z,175.007616701,175.367487405,174.1737350089,174.9900580077,94801200
2016-03-10T00:00:00.000Z,175.1480476263,176.4910313606,173.2520984714,175.5167187432,156838700
2016-03-11T00:00:00.000Z,177.9744337315,178.0183243206,175.1305020994,176.6577950593,137964500
2016-03-14T00:00:00.000Z,177.7462207505,178.2202045282,177.1054601077,177.4477861625,73612000
2016-03-15T00:00:00.000Z,177.4565584871,177.7725526462,176.4734726673,176.7455762373,93169100
2016-03-16T00:00:00.000Z,178.4835348959,178.9048689264,176.9123522247,176.9562428137,129303200
2016-03-17T00:00:00.000Z,179.6158520538,180.1424996229,177.9832192225,178.3957668842,134278500
2016-03-18T00:00:00.000Z,180.3177117531,180.6706132162,179.8059951913,180.1324295299,138372400
2016-03-21T00:00:00.000Z,180.5735629758,180.8117785657,179.8059951913,180.0442107812,72926700
2016-03-22T00:00:00.000Z,180.4765136177,181.0676306707,179.6030773353,179.7706974575,97471900
2016-03-23T00:00:00.000Z,179.2854612542,180.2735957617,179.1089972887,180.0794961632,81052500
2016-03-24T00:00:00.000Z,179.2060466468,179.2413452628,177.9885271588,178.2179121393,84360900
2016-03-28T00:00:00.000Z,179.3119274965,179.8589294403,178.8443278083,179.6383627173,62408200
2016-03-29T00:00:00.000Z,180.9705804303,181.0852795376,178.5708136024,178.8884305657,92922900
2016-03-30T00:00:00.000Z,181.7646285733,182.5145474909,181.3852467517,182.0116624208,86365300
2016-03-31T00:00:00.000Z,181.3234951274,182.1087126611,181.1558626535,181.6675792152,94584100
2016-04-01T00:00:00.000Z,182.5586634823,182.7527630808,179.964797056,180.2912446286,114423500
2016-04-04T00:00:00.000Z,181.9675464294,182.6910114565,181.6499294661,182.4792629911,63497000
2016-04-05T00:00:00.000Z,180.1500783968,181.976364687,179.8853956825,180.5735629758,99662200
2016-04-06T00:00:00.000Z,182.1175300364,182.1792948947,179.964797056,180.1500783968,91839800
2016-04-07T00:00:00.000Z,179.9383299315,181.3587805095,179.1795795223,180.9882292972,113859000
2016-04-08T00:00:00.000Z,180.4235793688,181.6146449663,179.8677468156,181.1646800288,95040600
2016-04-11T00:00:00.000Z,180.0000947898,181.8087445647,179.9030454317,181.0852795376,83757500
2016-04-12T00:00:00.000Z,181.6763965906,181.9675464294,179.7177632085,180.1765455213,115350600
2016-04-13T00:00:00.000Z,183.51151349,183.5997454728,182.4880803665,182.6292465982,96336400
2016-04-14T00:00:00.000Z,183.5203317476,184.0408789187,183.1586120269,183.5732783483,65212900
2016-04-15T00:00:00.000Z,183.3174138915,183.6614970971,182.9821480613,183.5203317476,75761600
2016-04-18T00:00:00.000Z,184.6055288471,184.6408142292,182.6292465982,183.3174138915,75277700
2016-04-19T00:00:00.000Z,185.1878152908,185.4524980051,184.3408461328,185.046662293,88316100
2016-04-20T00:00:00.000Z,185.3642792563,186.0877310494,184.7378635873,185.2319312822,81100300
2016-04-21T00:00:00.000Z,184.3673132573,185.4966139965,184.084981676,185.3819148892,85695000
2016-04-22T00:00:00.000Z,184.3673132573,184.6496316045,183.4321129988,183.9967629273,99251700
2016-04-25T00:00:00.000Z,184.0496971762,184.0938131676,183.1056645439,183.7408984705,66166500
2016-04-26T00:00:00.000Z,184.3231972659,184.8525626946,183.8291304533,184.4290648816,75864200
2016-04-27T00:00:00.000Z,184.7025790875,185.1084147996,183.5556294814,183.9261798114,77329400
2016-04-28T00:00:00.000Z,183.0262640527,185.0642988082,182.5939620984,183.9173624361,97216200
2016-04-29T00:00:00.000Z,182.0381295453,182.7439457055,180.8911799391,182.3822127508,142424100
2016-05-02T00:00:00.000Z,183.4850463655,183.6703153546,182.1087126611,182.5586634823,62188000
2016-05-03T00:00:00.000Z,181.8881459382,182.4527958667,181.1117466621,182.2057620192,101267500
2016-05-04T00:00:00.000Z,180.8735310722,181.6146449663,180.3529962529,180.8558945571,92243800
2016-05-05T00:00:00.000Z,180.8382456902,181.7293308395,180.3971122443,181.3587805095,67619200
2016-05-06T00:00:00.000Z,181.499945859,181.5440618504,179.8765783072,180.0353801718,83784900
2016-05-09T00:00:00.000Z,181.6499294661,182.0998811695,181.182329778,181.3676111188,74374900
2016-05-10T00:00:00.000Z,183.9085309445,183.9261798114,182.3116296349,182.3822127508,77472200
2016-05-11T00:00:00.000Z,182.1881131523,183.9879314357,182.1881131523,183.4321129988,81727000
2016-05-12T00:00:00.000Z,182.2410474013,183.0615617865,181.1911471533,182.885097821,89586300
2016-05-13T00:00:00.000Z,180.6529643493,182.5057301156,180.3177117531,181.9322619296,96474600
2016-05-16T00:00:00.000Z,182.4351469998,182.9292138123,180.7676625743,180.8294283148,77486800
2016-05-17T00:00:00.000Z,180.7323780745,182.4527958667,180.1853637789,182.1528286525,114924900
2016-05-18T00:00:00.000Z,180.7853123235,182.0116624208,179.6560115842,180.3706451198,120062100
2016-05-19T00:00:00.000Z,180.1588966544,180.4588638686,178.9060794326,180.0353801718,115430500
2016-05-20T00:00:00.000Z,181.297028003,181.8352116892,180.7411963321,180.7941296988,104990400
2016-05-23T00:00:00.000Z,181.0499950378,181.6058134747,180.8558945571,181.3146645181,58682600
2016-05-24T00:00:00.000Z,183.3968143827,183.7232619553,181.870496189,181.8969633135,93537800
2016-05-25T00:00:00.000Z,184.6408142292,185.0731294175,183.3968143827,184.1026305429,76621400
2016-05-26T00:00:00.000Z,184.6937475959,185.0201960508,184.3673132573,184.7819795787,55280700
2016-05-27T00:00:00.000Z,185.4877957389,185.4966139965,184.8084467032,184.8613809521,59329000
2016-05-31T00:00:00.000Z,185.1348810418,185.8848131934,184.5525822464,185.7701149684,109879400
2016-06-01T00:00:00.000Z,185.5142628634,185.6995318525,184.2967301414,184.4996479974,69936200
2016-06-02T00:00:00.000Z,186.0789136741,186.096549307,184.6055288471,185.099596542,63044700
2016-06-03T00:00:00.000Z,185.523081121,185.8848131934,184.2702638992,185.4966139965,101757100
2016-06-06T00:00:00.000Z,186.467112871,186.8376632011,185.725998977,185.893631451,64887000
2016-06-07T00:00:00.000Z,186.7582494759,187.3405482712,186.5994476112,186.6259147357,60974800
2016-06-08T00:00:00.000Z,187.3670153957,187.4993633699,186.7670800852,186.8994148253,66170900
2016-06-09T00:00:00.000Z,187.111164173,187.2346806556,186.3259466393,186.6082658688,73786900
2016-06-10T00:00:00.000Z,185.3378121318,186.0347976827,184.7731489694,185.6818962196,113829200
2016-06-13T00:00:00.000Z,183.9085309445,185.6024816122,183.8203121957,184.7113973451,117751200
2016-06-14T00:00:00.000Z,183.5467979898,184.1643954012,182.5586634823,183.51151349,125059300
2016-06-15T00:00:00.000Z,183.290946767,184.7113973451,183.0968471686,183.5467979898,109124500
2016-06-16T00:00:00.000Z,183.8379478286,184.0144117942,181.3852467517,183.290946767,149533100
2016-06-17T00:00:00.000Z,183.1572356905,183.7603038474,182.4743391121,183.7336985123,117055700
2016-06-20T00:00:00.000Z,184.3367799723,185.8976738943,184.2480872444,185.1970487033,82789600
2016-06-21T00:00:00.000Z,184.8600321238,185.2857281281,184.2746925795,184.7358706414,72461700
2016-06-22T00:00:00.000Z,184.5584984888,185.8001168602,184.4077183682,185.0462685827,95560500
2016-06-23T00:00:00.000Z,186.9619201131,187.0151298964,185.5961393725,186.0750460469,102731400
2016-06-24T00:00:00.000Z,180.2482896404,186.9974021707,179.7871115785,180.5941705262,333444400
2016-06-27T00:00:00.000Z,177.0200689265,178.7938170588,176.1775279211,178.7849394494,230775800
2016-06-28T00:00:00.000Z,180.2128075828,180.2394129179,178.3681077514,178.6873833021,159382400
2016-06-29T00:00:00.000Z,183.2813980598,183.520844302,181.5608597108,181.6672801644,137328600
2016-06-30T00:00:00.000Z,185.7823758314,185.8355856147,183.1927053319,183.7691814568,165021900
2016-07-01T00:00:00.000Z,186.1726021942,186.67812662,185.6138670982,185.7823758314,106055300
2016-07-05T00:00:00.000Z,184.8334276756,185.4276315261,184.2126184899,185.3123334632,109803700
2016-07-06T00:00:00.000Z,185.9420202583,186.0661817407,183.636142365,184.3190389434,96021500
2016-07-07T00:00:00.000Z,185.8267221953,186.820016715,185.028540857,186.1282558303,85593800
2016-07-08T00:00:00.000Z,188.5937648473,188.8509654215,186.935314778,187.1747743233,133971000
2016-07-11T00:00:00.000Z,189.258920397,189.8531375506,188.8598297278,189.0726839381,73633900
2016-07-12T00:00:00.000Z,190.6335778601,190.9439891045,189.2855257321,190.2610925261,101275600
2016-07-13T00:00:00.000Z,190.606972525,191.0770148932,190.1014614023,191.0681505869,87324100
2016-07-14T00:00:00.000Z,191.6712187438,192.1590021408,191.2632646552,191.9195425954,91230900
2016-07-15T00:00:00.000Z,191.4140314727,192.4605366627,190.9528534108,192.2565591749,107155400
2016-07-18T00:00:00.000Z,191.9284202048,192.0969280512,191.2721280746,191.5381929551,58725900
2016-07-19T00:00:00.000Z,191.7333061365,191.7687757779,191.2366593201,191.4938465912,54345700
2016-07-20T00:00:00.000Z,192.5314874748,192.7798113265,191.7333061365,191.7333061365,58159500
2016-07-21T00:00:00.000Z,191.8042578356,192.6467855378,191.3430797737,192.4162036018,67777300
2016-07-22T00:00:00.000Z,192.6645265666,192.7177372368,191.6534910181,191.9284202048,62787500
2016-07-25T00:00:00.000Z,192.141261112,192.5048830266,191.5381929551,192.4516723564,55873100
2016-07-26T00:00:00.000Z,192.2299538398,192.6024391739,191.35194408,192.0348406584,70080500
2016-07-27T00:00:00.000Z,192.0259763521,192.6911319017,191.2277817107,192.6201802027,84083900
2016-07-28T00:00:00.000Z,192.2476948686,192.5492293905,191.3430797737,191.8219855613,65035700
2016-07-29T00:00:00.000Z,192.5580928099,192.930578144,191.6800963532,191.9727665688,79519400
2016-08-01T00:00:00.000Z,192.3984616861,193.0281351781,191.9284202048,192.6201802027,73311400
2016-08-02T00:00:00.000Z,191.1657076211,192.3009055389,190.2965745837,192.141261112,92295500
2016-08-03T00:00:00.000Z,191.724429414,191.7865168068,190.793222287,191.1036202283,53993600
2016-08-04T00:00:00.000Z,191.9284202048,192.2565591749,190.0127686744,191.839727477,46585500
2016-08-05T00:00:00.000Z,193.4981775463,193.5425239102,191.9284202048,191.9284202048,71892200
2016-08-08T00:00:00.000Z,193.3828927865,193.7997244844,193.1079635997,193.6932907277,39906500
2016-08-09T00:00:00.000Z,193.4981775463,194.0125662784,193.1611742699,193.4538444855,51251700
2016-08-10T00:00:00.000Z,193.0192708718,193.6932907277,192.6556498441,193.6134756093,57941100
2016-08-11T00:00:00.000Z,193.9150092443,194.1722098185,193.2942000586,193.5691292454,72504300
2016-08-12T00:00:00.000Z,193.7465147011,193.9682332176,193.3296821162,193.5957336936,61313500
2016-08-15T00:00:00.000Z,194.3052356071,194.6688575218,194.1190000351,194.1278634545,49813500
2016-08-16T00:00:00.000Z,193.303077668,193.9416145794,193.303077668,193.8706761835,53213600
2016-08-17T00:00:00.000Z,193.6666853926,193.8085887907,192.4694133852,193.3385464225,75134300
2016-08-18T00:00:00.000Z,194.1012590063,194.1367277608,193.5247961845,193.6400800575,52989300
2016-08-19T00:00:00.000Z,193.8174522101,194.0037019721,193.1079635997,193.6134756093,75443000
2016-08-22T00:00:00.000Z,193.8085887907,194.0480483361,193.187779605,193.5691292454,61368800
2016-08-23T00:00:00.000Z,194.1988151536,194.7575502496,194.1367277608,194.4471390052,53399200
2016-08-24T00:00:00.000Z,193.2055206338,194.1456053702,192.7709479071,194.0480483361,71728900
2016-08-25T00:00:00.000Z,193.0724815421,193.5070542688,192.6467855378,192.8064166616,69224800
2016-08-26T00:00:00.000Z,192.7088596274,194.3318409423,191.7865168068,193.2675947235,122506300
2016-08-29T00:00:00.000Z,193.6578219732,193.9327502731,192.8064166616,192.8418987192,70502200
2016-08-30T00:00:00.000Z,193.3385464225,193.8617985741,192.7620836008,193.5691292454,58114500
2016-08-31T00:00:00.000Z,192.7886889359,193.116827906,191.9816299882,192.9926664236,85269500
2016-09-01T00:00:00.000Z,192.7975523553,193.0990868772,191.5914036253,192.7798113265,97844200
2016-09-02T00:00:00.000Z,193.6666853926,194.1101224257,193.0724815421,193.6844264215,79293900
2016-09-06T00:00:00.000Z,194.2520258238,194.3318409423,193.2143849401,193.9593556082,56702100
2016-09-07T00:00:00.000Z,194.234284795,194.4205336701,193.604611303,194.0835170906,76554900
2016-09-08T00:00:00.000Z,193.7908477619,194.1722098185,193.4715722112,193.8884039092,74102900
2016-09-09T00:00:00.000Z,189.1524999434,192.4782776915,189.1258946083,192.4250670213,221589100
2016-09-12T00:00:00.000Z,191.8663319252,192.2831645101,188.2922312123,188.3631820245,168110900
2016-09-13T00:00:00.000Z,189.1081535795,190.8109500127,188.4607390587,190.536020826,182828800
2016-09-14T00:00:00.000Z,189.0372018804,190.4118593436,188.4607390587,189.1613633628,134185500
2016-09-15T00:00:00.000Z,190.9262480757,191.3253387449,188.6824575752,188.8687073372,134427900
2016-09-16T00:00:00.000Z,190.1919731089,190.4772182894,189.4788864531,190.2900248862,155236400
2016-09-19T00:00:00.000Z,190.2276359988,191.537953275,189.8889102996,190.8694245072,80250500
2016-09-20T00:00:00.000Z,190.2365443675,191.2794474624,190.2008957395,191.1190076892,69665300
2016-09-21T00:00:00.000Z,192.3758444466,192.5630253706,190.2543753668,190.9674753932,110284400
2016-09-22T00:00:00.000Z,193.5880974663,193.9000829061,193.169165251,193.4276568016,76678700
2016-09-23T00:00:00.000Z,192.5273758512,193.3206966556,192.4293249653,193.1780736197,73630900
2016-09-26T00:00:00.000Z,190.9674753932,191.8499253442,190.7624509907,191.6627444203,89827300
2016-09-27T00:00:00.000Z,192.1530015241,192.2510399308,190.4148160314,190.7981129893,78494800
2016-09-28T00:00:00.000Z,193.1067621017,193.267216137,191.3864218704,192.3847537067,87411000
2016-09-29T00:00:00.000Z,191.3596682405,193.311774025,190.7891903586,192.8928284392,128070600
2016-09-30T00:00:00.000Z,192.8036992925,193.5346169476,191.9658081209,192.2242996714,117202900
2016-10-03T00:00:00.000Z,192.340182448,192.5719337393,191.680562049,192.3758444466,83512100
2016-10-04T00:00:00.000Z,191.3596682405,192.6878165159,190.7446324706,192.4560652246,119948100
2016-10-05T00:00:00.000Z,192.2064820427,192.6521678879,191.9390678615,192.0103793795,72816000
2016-10-06T00:00:00.000Z,192.340182448,192.5719337393,191.4131612383,191.9747164895,62927400
2016-10-07T00:00:00.000Z,191.680562049,192.8036992925,190.9229041345,192.6254276286,89788300
2016-10-10T00:00:00.000Z,192.6789081472,193.1602426204,192.5273758512,192.6789081472,51855000
2016-10-11T00:00:00.000Z,190.2454536275,192.3045329287,189.4877957131,192.2332223021,130367400
2016-10-12T00:00:00.000Z,190.49505018,191.0387869111,189.8710793003,190.3880757721,73866100
2016-10-13T00:00:00.000Z,189.8710793003,190.3880757721,188.2666209542,189.1134213859,101357000
2016-10-14T00:00:00.000Z,189.9691301863,191.3685899797,189.8889102996,190.887242136,93346200
2016-10-17T00:00:00.000Z,189.3095240492,190.2098041082,189.1223297546,189.9423899269,58275700
2016-10-18T00:00:00.000Z,190.49505018,191.0298651719,190.1028439622,190.9674753932,76869700
2016-10-19T00:00:00.000Z,191.0031249126,191.3240187211,190.3969984027,190.7713727299,66519200
2016-10-20T00:00:00.000Z,190.6465815846,191.2259678351,189.9602218176,190.637658954,73639800
2016-10-21T00:00:00.000Z,190.7357107313,190.8248532486,189.6482363778,190.6465815846,89089100
